category,image,model_name,model_entropy,model_center_distance,model_num_peaks,model_nss,model_cc,model_auc,human_entropy,human_center_distance,human_num_peaks,delta_entropy,delta_center_distance,delta_num_peaks
Action,59,samresnet,13.541260719299316,313.81444782947943,54,1.8050326108932493,0.6053536458335846,0.8723061680793762,6.261986255645752,311.66201403360776,2,7.2792744636535645,2.152433795871673,52
Action,61,samresnet,12.844595909118652,214.5968076763722,62,3.4258804321289062,0.8485116505141692,0.9314568638801576,6.113832473754883,208.7337895072371,4,6.7307634353637695,5.863018169135103,58
Action,63,samresnet,13.439234733581545,308.1070043952428,61,1.7841806411743164,0.711198735389767,0.8472655415534973,6.1880717277526855,343.58287617858565,3,7.251163005828859,35.475871783342825,58
Action,65,samresnet,12.6229887008667,172.559855245904,1,4.5941996574401855,0.8867055248050976,0.921271562576294,6.128014087677002,162.06461942348483,3,6.494974613189697,10.495235822419176,2
Action,67,samresnet,12.904813766479492,213.9995805779891,3,3.2781262397766118,0.897328396536638,0.911210834980011,6.110980033874512,211.34732312585007,4,6.7938337326049805,2.6522574521390254,1
Action,69,samresnet,12.92897891998291,216.3850037125136,87,3.4744832515716557,0.8643035513820378,0.9218157529830932,6.090718746185303,202.14998561018697,4,6.838260173797607,14.23501810232662,83
Action,71,samresnet,13.450791358947754,294.2790035219357,39,2.216144323348999,0.8103928605312537,0.8707192540168762,6.18276309967041,325.29652260362667,3,7.268028259277344,31.017519081690978,36
Action,73,samresnet,13.01185703277588,252.99685937239903,4,3.3850314617156982,0.8315454523409539,0.9182815551757812,5.9594807624816895,207.54800999830573,5,7.052376270294191,45.4488493740933,1
Action,75,samresnet,12.925684928894045,220.0030646621493,3,3.6314332485198975,0.8667099052860622,0.9297678470611572,6.116696834564209,217.34209732528797,3,6.808988094329836,2.660967336861347,0
Action,77,samresnet,13.475713729858398,350.6614555592185,144,1.920275330543518,0.7740994274775581,0.8564169406890869,6.172045230865479,348.119358014636,5,7.303668498992919,2.542097544582475,139
Action,79,samresnet,13.098806381225586,253.1503420453342,103,3.069087505340576,0.8224612813048398,0.9303157925605774,6.110978126525879,218.26790516673643,3,6.987828254699707,34.88243687859779,100
Action,81,samresnet,13.388754844665527,298.85794131157377,91,2.210949182510376,0.7499548732821291,0.8860085010528564,6.169357299804688,288.16623259529536,5,7.219397544860839,10.691708716278413,86
Action,83,samresnet,13.33623504638672,311.60468051091203,3,2.383009433746338,0.8163716364076725,0.8839529752731323,6.239646434783936,313.2433358522501,4,7.096588611602784,1.6386553413380511,1
Action,85,samresnet,13.129545211791992,276.1882444243314,92,2.6658639907836914,0.8344272071531397,0.9102739095687866,6.203822612762451,262.8127485056425,3,6.925722599029541,13.375495918688898,89
Action,87,samresnet,12.81133270263672,244.46740025513276,1,3.3368310928344727,0.8690572177778257,0.9377529621124268,6.039698123931885,238.01594413250027,3,6.771634578704836,6.451456122632493,2
Action,89,samresnet,13.435049057006836,312.39505372944353,94,2.127297878265381,0.7319306984377146,0.8735244870185852,6.119532108306885,330.8569353546203,6,7.315516948699951,18.461881625176773,88
Action,91,samresnet,13.149216651916504,280.7948478580227,74,2.9478952884674072,0.8266714125494391,0.8774721622467041,6.158498287200928,302.79249207148274,2,6.990718364715576,21.997644213460035,72
Action,93,samresnet,13.526144981384276,394.86699464497343,250,2.117267608642578,0.7884137134937529,0.8863072395324707,6.254586696624756,395.0247430888931,4,7.27155828475952,0.15774844391967235,246
Action,95,samresnet,13.247859954833984,312.4858031166414,38,2.229114294052124,0.7599494623992074,0.8446855545043945,6.03970193862915,328.9478309020912,3,7.208158016204834,16.462027785449777,35
Action,97,samresnet,12.677078247070312,197.24891151151272,37,3.20930814743042,0.8533938514761522,0.8917297124862671,6.113829612731934,219.4454673952362,1,6.563248634338379,22.196555883723477,36
Action,99,samresnet,13.289756774902344,289.9825724390809,3,2.560755729675293,0.8286390287295603,0.8826348185539246,6.23207950592041,288.2682243277507,4,7.057677268981934,1.714348111330196,1
Action,101,samresnet,13.137052536010742,269.9965975980533,68,2.5457937717437744,0.6623726158785945,0.887303352355957,6.150282382965088,303.63536813999696,1,6.986770153045654,33.63877054194364,67
Action,103,samresnet,13.238959312438965,288.8053888296383,46,2.561069965362549,0.5720900737780504,0.8660404086112976,6.247139930725098,331.4934033205186,1,6.991819381713867,42.688014490880335,45
Action,105,samresnet,13.022842407226562,222.7421715583381,79,2.464127779006958,0.6044218099899307,0.870732307434082,6.014742374420166,273.8699061614356,1,7.0081000328063965,51.12773460309751,78
Action,107,samresnet,13.226308822631836,288.28891447278994,121,2.615196228027344,0.6854839485651674,0.8986269235610962,6.155776977539063,299.9263388875698,1,7.0705318450927725,11.637424414779844,120
Action,109,samresnet,13.27977466583252,261.53793243580884,2,2.3110976219177246,0.5558972092170111,0.8566406965255737,6.122376441955566,280.4899727298437,1,7.157398223876953,18.952040294034873,1
Action,111,samresnet,13.16941261291504,258.119347371829,157,2.474287271499634,0.7747854102946983,0.9267231822013856,6.099452018737793,232.37150078988165,6,7.069960594177248,25.747846581947357,151
Action,113,samresnet,13.455331802368164,291.01706588076377,57,1.9795560836791992,0.7245324015320431,0.8568692803382874,6.096557140350342,294.5776578285868,1,7.358774662017822,3.5605919478230135,56
Action,115,samresnet,13.071380615234377,214.3167403853384,152,2.940381526947021,0.836898889322213,0.8932592272758484,5.979347229003906,222.40547125813995,6,7.0920333862304705,8.088730872801563,146
Action,117,samresnet,12.818425178527832,214.6619846841256,121,3.272691011428833,0.8361958523897272,0.9498547911643982,6.075987339019775,196.52122501263,8,6.742437839508057,18.1407596714956,113
Action,119,samresnet,13.193708419799805,287.59202056587714,20,2.5232248306274414,0.8090119120542301,0.895269513130188,6.030423641204834,277.05514950446144,9,7.163284778594971,10.536871061415695,11
Action,121,samresnet,13.175782203674316,298.646358855284,53,2.7500643730163574,0.8223311546644403,0.93238365650177,6.185418605804443,290.8404765222999,5,6.990363597869873,7.805882332984083,48
Action,123,samresnet,12.954591751098633,227.87865379304728,307,2.764620304107666,0.8413287029698552,0.9106937050819396,6.005218505859375,226.96683409595389,7,6.949373245239258,0.9118196970933923,300
Action,125,samresnet,12.796133995056152,205.4252842352416,1,3.3407444953918457,0.8766369032525698,0.9314712882041932,6.042770862579346,210.41098977330824,3,6.753363132476807,4.9857055380666395,2
Action,127,samresnet,13.062225341796877,251.4461205637213,35,2.6503612995147705,0.7591718256084158,0.9250426292419434,6.153038024902344,251.21247899983524,2,6.909187316894533,0.23364156388606716,33
Action,129,samresnet,12.82928466796875,233.9234269519015,39,3.798797130584717,0.8339454399695991,0.929908812046051,6.090717315673828,204.37369669256057,1,6.738567352294922,29.54973025934092,38
Action,131,samresnet,13.474937438964844,304.8798891260786,110,2.025705099105835,0.6864384925488567,0.870151698589325,6.07004451751709,324.6130963381019,7,7.404892921447754,19.73320721202333,103
Action,133,samresnet,12.862862586975098,231.18607379788327,57,3.5792176723480225,0.8556056435304858,0.9017585515975952,6.017907619476318,252.67928036061036,1,6.844954967498779,21.493206562727096,56
Action,135,samresnet,13.12155532836914,276.99479751668616,118,2.83276891708374,0.8059010306112837,0.914051592350006,6.011578559875488,248.2758649782041,2,7.109976768493652,28.71893253848205,116
Action,137,samresnet,13.256794929504396,297.6587714052442,375,2.56824278831482,0.7788464892182722,0.913294792175293,6.190714359283447,310.3576318870572,2,7.066080570220949,12.698860481813028,373
Action,139,samresnet,13.108846664428713,271.239429769476,25,2.5406687259674072,0.7811762351112626,0.8769317269325256,6.084853649139404,295.109604713798,4,7.023993015289308,23.870174944322002,21
Action,141,samresnet,13.118895530700684,281.7930537202203,36,3.0313076972961426,0.8484306528171365,0.9021530747413636,6.093634605407715,294.7466782828284,4,7.025260925292969,12.95362456260807,32
Action,143,samresnet,13.0141019821167,250.9997982873037,110,3.259741306304932,0.8386764342459598,0.9248892664909364,5.9358015060424805,223.38618269829507,3,7.078300476074219,27.613615589008617,107
Action,145,samresnet,13.02866554260254,252.59763437677825,3,2.762681722640991,0.8316650742106529,0.9125849604606628,6.002023696899414,267.8009763699101,3,7.026641845703127,15.20334199313183,0
Action,147,samresnet,13.308902740478516,283.3322933202395,162,2.506200790405273,0.796267649731949,0.9160594940185548,6.093636512756348,235.09830339363208,7,7.215266227722168,48.23398992660742,155
Action,149,samresnet,13.683201789855955,387.1079093813013,21,1.709951400756836,0.6359477199529968,0.8552577495574951,6.209021091461182,341.79463536819395,3,7.474180698394774,45.31327401310733,18
Action,151,samresnet,13.378978729248049,267.19587309564525,67,1.999318599700928,0.6675214699613272,0.8975268006324768,6.198599338531494,255.95944276431413,3,7.1803793907165545,11.236430331331121,64
Action,153,samresnet,13.57087230682373,393.5906305963912,63,1.928167939186096,0.7444279442090355,0.8737509250640869,6.182761192321777,394.2412207289366,9,7.388111114501953,0.6505901325454033,54
Action,155,samresnet,13.506817817687988,320.07824340094936,60,1.6972028017044067,0.6946483807959214,0.8593243360519409,6.180092811584473,359.79304055445056,8,7.326725006103516,39.714797153501195,52
Action,157,samresnet,13.016557693481444,259.70175271108474,2,2.875075340270996,0.858574079434468,0.9184603691101074,6.244668006896973,254.9906396328361,4,6.771889686584471,4.711113078248644,2
Action,159,samresnet,13.044886589050291,262.67114347729046,84,2.705220460891724,0.8444220886510646,0.9118701219558716,6.229546546936035,257.27398483969944,5,6.815340042114256,5.397158637591019,79
Action,161,samresnet,13.54576015472412,392.3663636032098,72,2.175548791885376,0.7850637444840908,0.8715795278549194,6.252132415771484,391.4020346631255,4,7.293627738952635,0.9643289400842718,68
Action,163,samresnet,13.430232048034668,307.35557441347856,62,1.8623124361038208,0.7088942783473092,0.8703108429908752,6.048904895782471,306.3328087161305,5,7.381327152252197,1.0227656973480634,57
Action,165,samresnet,12.951183319091797,222.20912243124863,210,3.028517484664917,0.8166324646298214,0.913288414478302,5.979351997375488,214.9205660105748,3,6.971831321716309,7.288556420673842,207
Action,167,samresnet,12.87362575531006,216.5744295291234,1,3.650592565536499,0.8436801484517732,0.9053078889846802,5.966159343719482,226.5393801771424,1,6.907466411590578,9.964950648018998,0
Action,169,samresnet,13.124375343322754,256.748499462827,130,2.7062630653381348,0.8050228384818434,0.8640444278717041,5.9357991218566895,298.15444367166805,7,7.1885762214660645,41.40594420884105,123
Action,171,samresnet,13.04472541809082,236.72118938091424,80,2.957748413085937,0.8435956582338344,0.9166145324707032,5.969467639923096,236.55094999051823,2,7.075257778167725,0.17023939039600577,78
Action,173,samresnet,13.153923988342283,308.9575597656878,71,2.646808862686157,0.7877524226692695,0.9088925719261168,6.125196933746338,285.663476954277,4,7.0287270545959455,23.294082811410817,67
Action,175,samresnet,13.50385284423828,303.6376267335407,98,2.059692621231079,0.7696451256768705,0.8972562551498413,6.141995906829834,308.1047509770248,4,7.3618569374084455,4.467124243484136,94
Action,177,samresnet,13.155444145202637,271.11775705115497,2,2.662997245788574,0.8232654414165778,0.859212338924408,6.139211654663086,295.1038326801435,3,7.016232490539551,23.986075628988544,1
Action,179,samresnet,13.232069969177246,250.4050429332728,330,2.6149260997772217,0.8114833630722471,0.9122684597969056,6.039703845977783,242.88039311210437,6,7.192366123199463,7.524649821168424,324
Action,181,samresnet,13.292684555053713,271.86995388592004,38,1.8673863410949707,0.5126580832041997,0.8600661158561707,6.201210498809815,306.213524837718,1,7.091474056243897,34.34357095179797,37
Action,183,samresnet,12.867015838623049,230.3569206881336,172,2.7119805812835693,0.656825651062988,0.9117011427879332,6.119532108306885,259.33584410910424,1,6.747483730316164,28.97892342097063,171
Action,185,samresnet,12.934075355529783,222.2070105426908,4,2.8365931510925293,0.6694873924199,0.9091808199882508,6.249644756317139,262.0519914378197,1,6.684430599212645,39.84498089512891,3
Action,187,samresnet,12.93293571472168,238.23042902042965,43,3.428334951400757,0.8479330381831752,0.9312784671783448,5.972772598266602,225.51819070085887,3,6.960163116455078,12.712238319570787,40
Action,189,samresnet,13.220548629760742,292.7515409216452,140,2.502060413360596,0.5888564741538392,0.8930596709251404,6.174747943878174,326.3055543432929,1,7.045800685882568,33.55401342164771,139
Action,191,samresnet,12.639217376708984,210.79146838071472,27,2.9545211791992188,0.8017976287396011,0.9103408455848694,6.125199317932129,259.2933444061036,2,6.5140180587768555,48.50187602538887,25
Action,193,samresnet,13.396323204040527,409.6285286976268,61,2.771916151046753,0.8286880312290242,0.8897365927696228,6.105237483978272,395.4509188113488,5,7.291085720062255,14.177609886277992,56
Action,195,samresnet,13.069883346557615,270.8002396692139,69,2.6536166667938232,0.8206772057678742,0.9007085561752319,6.244662761688232,305.3969334506042,5,6.825220584869383,34.596693781390286,64
Action,197,samresnet,13.15977382659912,294.2109040603576,2,3.0245141983032227,0.8268199768504393,0.8946841359138489,6.190704822540283,308.2068401547489,1,6.969069004058836,13.995936094391254,1
Action,199,samresnet,12.97547721862793,224.39495684271515,76,2.5611214637756348,0.8388158542117174,0.8778923749923706,6.102346420288086,256.6413375189182,4,6.873130798339844,32.246380676203046,72
Affective,1,samresnet,13.786429405212402,318.8839660560742,1,1.535244107246399,0.6963585785556438,0.7974995970726013,6.185415744781494,329.051947091661,6,7.601013660430908,10.16798103558682,5
Affective,3,samresnet,13.749835968017578,348.53882389251066,169,1.480612874031067,0.5845239998953654,0.8003610968589783,6.116700649261475,398.9625010850419,11,7.6331353187561035,50.423677192531215,158
Affective,5,samresnet,13.613824844360352,340.7525688209104,4,2.165015697479248,0.6844261164044781,0.8743500709533691,6.087785720825195,300.8353995753188,2,7.526039123535156,39.91716924559165,2
Affective,7,samresnet,12.639010429382324,186.0014768246096,74,3.3207035064697266,0.9052298950455224,0.917236626148224,6.2446699142456055,194.7176561448698,2,6.394340515136719,8.71617932026021,72
Affective,9,samresnet,13.473220825195312,288.5310291371879,76,1.5982588529586792,0.5606772043782032,0.8344761729240417,6.1280131340026855,337.3468272215548,6,7.345207691192627,48.81579808436692,70
Affective,11,samresnet,12.4354248046875,158.55330284030933,125,3.4566426277160645,0.8826368090136648,0.902275025844574,6.1419854164123535,219.4379458949853,5,6.2934393882751465,60.88464305467596,120
Affective,13,samresnet,13.631304740905762,337.83358460790976,92,2.127581596374512,0.7615397513333829,0.8552520871162415,6.229544639587402,326.0393495594107,1,7.401760101318359,11.794235048499047,91
Affective,15,samresnet,13.413084030151367,379.2008034336201,56,2.5063459873199463,0.7517392207459954,0.8916797041893005,6.155771732330322,375.53758158328696,3,7.257312297821045,3.663221850333116,53
Affective,17,samresnet,13.52973747253418,340.5634610032289,26,2.2862319946289062,0.8133392248868666,0.8756003975868225,6.293400764465332,341.3191967773383,7,7.236336708068848,0.7557357741093824,19
Affective,19,samresnet,13.678021430969238,364.3747796822649,40,2.47255802154541,0.8155919094294729,0.8558234572410583,6.174747943878174,320.30369073340125,1,7.5032734870910645,44.07108894886363,39
Affective,21,samresnet,13.437787055969238,248.68867860316607,131,1.823086380958557,0.7190641587821391,0.8123201727867126,6.232079029083252,304.1303762414975,2,7.205708026885986,55.44169763833145,129
Affective,23,samresnet,12.85017204284668,220.5788605083605,98,2.912104368209839,0.8942996992899745,0.9396084547042848,6.242156982421875,216.18192301479095,9,6.608015060424805,4.3969374935695384,89
Affective,25,samresnet,13.279905319213867,315.69233674788563,81,2.6060352325439453,0.7965577756814367,0.8753716945648193,6.163946628570557,336.1606869098521,5,7.1159586906433105,20.46835016196644,76
Affective,27,samresnet,13.687443733215332,357.3471021118268,97,2.4768548011779785,0.7460024697488357,0.8967394828796387,6.198606014251709,293.2491985958262,4,7.488837718963623,64.0979035160006,93
Affective,29,samresnet,13.33483600616455,303.0623689597289,1,2.3255181312561035,0.8020361603132965,0.8795382976531982,6.224456787109375,363.873182464124,3,7.110379219055176,60.81081350439513,2
Affective,31,samresnet,13.135584831237791,268.4998808379282,116,3.197661638259888,0.8377263089542106,0.9136971831321716,6.141989707946777,247.80809986323152,5,6.993595123291014,20.691780974696655,111
Affective,33,samresnet,13.108227729797363,253.072374710227,177,2.483638048171997,0.8095974580678723,0.9104206562042236,6.193358898162842,253.4196891336823,5,6.9148688316345215,0.34731442345531605,172
Affective,35,samresnet,12.65800666809082,178.18181307710825,2,4.182401657104492,0.9134110141623842,0.9149693250656128,6.048906326293945,178.95289657801888,2,6.609100341796875,0.7710835009106347,0
Affective,37,samresnet,12.74342918395996,248.2730596594781,38,4.101396560668945,0.8608289557780431,0.9295293688774108,6.014743328094482,279.2324072629424,1,6.728685855865477,30.959347603464295,37
Affective,39,samresnet,12.617578506469728,190.87102100163435,1,3.4823365211486816,0.9034917804487912,0.9189929962158204,6.177417278289795,202.14632719080052,9,6.440161228179933,11.275306189166173,8
Affective,41,samresnet,12.877742767333984,219.83739881545804,7,3.4291911125183105,0.8723644267663283,0.9095280766487122,5.982633590698242,217.5245367129705,4,6.895109176635742,2.312862102487543,3
Affective,43,samresnet,13.316579818725586,335.6924410306505,30,3.078686237335205,0.8115765916124049,0.8803204894065857,6.017915725708008,320.01234571121654,1,7.298664093017578,15.680095319433974,29
Affective,45,samresnet,13.28690242767334,349.18023733100154,57,2.6926138401031494,0.8233431832473218,0.9075677990913392,6.119537353515625,371.13817692345725,4,7.167365074157715,21.957939592455716,53
Affective,47,samresnet,13.496216773986816,290.138117709024,130,2.134993314743042,0.770349042908981,0.84441739320755,6.024179935455322,300.93628505287217,8,7.472036838531494,10.79816734384815,122
Affective,49,samresnet,13.190518379211426,271.6050349761231,25,2.6683237552642822,0.7984484494540014,0.9259395599365234,6.039705276489258,277.2204732972212,3,7.150813102722168,5.615438321098111,22
Affective,51,samresnet,13.329477310180664,365.1271525536403,65,2.4724862575531006,0.8306524917138479,0.8470147252082825,6.174745082855225,377.64748814310485,7,7.1547322273254395,12.520335589464537,58
Affective,53,samresnet,13.14060401916504,327.61182100793246,46,2.7514455318450928,0.8233666862966645,0.8828321695327759,6.216773509979248,344.5164991790678,6,6.923830509185793,16.904678171135345,40
Affective,55,samresnet,12.939911842346191,217.91896383974407,167,2.5188357830047607,0.8396392894647676,0.9253909587860109,6.203826904296875,235.30969698159305,5,6.736084938049316,17.390733141848983,162
Affective,57,samresnet,12.47963523864746,220.67736869507837,2,3.959980010986328,0.8873219338472778,0.926764726638794,6.099454879760742,227.48340542506523,1,6.380180358886717,6.806036729986857,1
Affective,59,samresnet,12.64443016052246,226.89950357954524,50,3.1028239727020264,0.863972979944928,0.9013524651527404,6.261991500854492,257.4364256598627,2,6.382438659667967,30.53692208031748,48
Affective,61,samresnet,13.38715648651123,310.6297107365125,52,1.8019273281097408,0.6685787831609952,0.8683221340179443,6.254590034484863,320.02916396623766,2,7.132566452026367,9.399453229725168,50
Affective,63,samresnet,12.56344509124756,189.5418345799141,90,3.828546047210693,0.8800832732480344,0.9314919114112854,6.234601974487305,191.05228945652067,4,6.328843116760256,1.510454876606559,86
Affective,65,samresnet,12.536784172058104,177.55948400488498,74,4.289216041564941,0.9100630945549294,0.9485419392585754,6.198604106903076,178.6328339720585,3,6.3381800651550275,1.0733499671735274,71
Affective,67,samresnet,13.137775421142578,233.11239733585504,55,3.6176304817199703,0.8924281654289763,0.8879837989807129,6.030421257019043,219.07559399411036,4,7.107354164123535,14.036803341744672,51
Affective,69,samresnet,12.535721778869627,162.76521113774092,142,3.852440595626831,0.8890117262631761,0.9497159123420716,6.190704822540283,174.8674720456787,3,6.345016956329344,12.10226090793779,139
Affective,71,samresnet,12.44508934020996,154.99613405402812,79,3.661661386489868,0.875665583504283,0.8817115426063538,6.163948059082031,205.68651195998456,2,6.281141281127928,50.69037790595644,77
Affective,73,samresnet,13.16798973083496,276.0469867673557,34,2.7839863300323486,0.8683676910264125,0.8980828523635864,6.2141876220703125,268.157729482368,2,6.953802108764647,7.889257284987707,32
Affective,75,samresnet,13.173789978027344,295.04749735672954,72,2.626572608947754,0.8371852485054125,0.8957309722900391,6.102352619171143,305.5193441177404,2,7.071437358856201,10.471846761010852,70
Affective,77,samresnet,13.378267288208008,350.68066049154,23,2.195818901062012,0.7744730701859969,0.889922559261322,6.264437675476074,362.4881221899413,6,7.113829612731934,11.807461698401312,17
Affective,79,samresnet,12.596010208129885,183.84371468734096,75,3.543111562728882,0.8625316998177002,0.9368958473205566,6.161221027374268,221.14636371893636,3,6.434789180755617,37.302649031595394,72
Affective,81,samresnet,12.613086700439451,174.1001276128153,66,4.556163787841797,0.915354205148286,0.9485303163528442,6.024182319641113,162.67335909353326,5,6.588904380798338,11.426768519282035,61
Affective,83,samresnet,12.667698860168455,247.6984241542565,31,4.269423484802246,0.8718995108922907,0.9419164657592772,6.0020294189453125,250.8679524648287,1,6.665669441223143,3.1695283105722183,30
Affective,85,samresnet,12.519113540649414,172.08371949689288,1,4.287088871002197,0.9083349189250736,0.936076819896698,6.021040439605713,167.96949745150744,6,6.498073101043701,4.114222045385446,5
Affective,87,samresnet,13.264124870300291,331.8404347956955,35,3.1883084774017334,0.858255441881257,0.9111470580101012,6.21419095993042,347.75056023415215,1,7.049933910369871,15.910125438456646,34
Affective,89,samresnet,13.227526664733888,298.549923414548,478,2.13358473777771,0.7800913597110869,0.893339216709137,6.177417755126953,295.67251865925994,10,7.050108909606935,2.877404755288069,468
Affective,91,samresnet,12.935417175292969,206.45455956678853,31,3.011518716812134,0.8905023531858424,0.905284345149994,6.232080459594727,228.1281984416742,8,6.703336715698242,21.673638874885654,23
Affective,93,samresnet,12.470874786376951,159.697915597433,131,3.303828477859497,0.8907008065659061,0.8951846361160278,6.219345569610596,221.37386765889664,5,6.251529216766356,61.67595206146365,126
Affective,95,samresnet,12.446781158447266,161.81852178054865,48,3.800894021987915,0.8962329091464913,0.9224124550819396,5.995594024658203,176.25255768436423,3,6.4511871337890625,14.434035903815584,45
Affective,97,samresnet,12.698646545410156,221.1269249640078,91,2.9951987266540527,0.862525840798653,0.9267984628677368,6.364469051361084,224.22174040109851,3,6.334177494049072,3.094815437090716,88
Affective,99,samresnet,13.561823844909668,407.2348111701114,144,2.125434875488281,0.7285280952875969,0.8443403840065002,6.288639545440674,465.74678711639785,1,7.273184299468994,58.51197594628644,143
Affective,101,samresnet,12.965381622314451,236.9231924915523,75,3.2548201084136963,0.7300051587977301,0.9046610593795776,6.321534156799316,250.6428696239191,1,6.643847465515135,13.719677132366797,74
Affective,103,samresnet,12.798369407653809,196.6023083790714,67,2.9169418811798096,0.7116067240239904,0.8936541080474854,6.221895694732666,246.09844264512773,1,6.576473712921143,49.496134266056345,66
