model_name,category,image,threshold_ratio,neighborhood,model_num_peaks,human_num_peaks,delta_num_peaks
deepgazeiie,Fractal,025,0.6,25,16,3,13
deepgazeiie,Fractal,025,0.6,35,16,3,13
deepgazeiie,Fractal,025,0.7,15,12,3,9
deepgazeiie,Fractal,025,0.7,25,12,3,9
deepgazeiie,Fractal,025,0.7,35,12,3,9
deepgazeiie,Fractal,027,0.5,15,20,5,15
deepgazeiie,Fractal,027,0.5,25,20,5,15
deepgazeiie,Fractal,027,0.5,35,20,5,15
deepgazeiie,Fractal,027,0.6,15,4,5,1
deepgazeiie,Fractal,027,0.6,25,4,5,1
deepgazeiie,Fractal,027,0.6,35,4,5,1
deepgazeiie,Fractal,027,0.7,15,4,5,1
deepgazeiie,Fractal,027,0.7,25,4,5,1
deepgazeiie,Fractal,027,0.7,35,4,5,1
deepgazeiie,Fractal,029,0.5,15,24,2,22
deepgazeiie,Fractal,029,0.5,25,24,2,22
deepgazeiie,Fractal,029,0.5,35,24,2,22
deepgazeiie,Fractal,029,0.6,15,12,2,10
deepgazeiie,Fractal,029,0.6,25,12,2,10
deepgazeiie,Fractal,029,0.6,35,12,2,10
deepgazeiie,Fractal,029,0.7,15,8,2,6
deepgazeiie,Fractal,029,0.7,25,8,2,6
deepgazeiie,Fractal,029,0.7,35,8,2,6
deepgazeiie,Fractal,031,0.5,15,16,6,10
deepgazeiie,Fractal,031,0.5,25,16,6,10
deepgazeiie,Fractal,031,0.5,35,16,6,10
deepgazeiie,Fractal,031,0.6,15,12,6,6
deepgazeiie,Fractal,031,0.6,25,12,6,6
deepgazeiie,Fractal,031,0.6,35,12,6,6
deepgazeiie,Fractal,031,0.7,15,8,6,2
deepgazeiie,Fractal,031,0.7,25,8,6,2
deepgazeiie,Fractal,031,0.7,35,8,6,2
deepgazeiie,Fractal,033,0.5,15,16,1,15
deepgazeiie,Fractal,033,0.5,25,16,1,15
deepgazeiie,Fractal,033,0.5,35,16,1,15
deepgazeiie,Fractal,033,0.6,15,16,1,15
deepgazeiie,Fractal,033,0.6,25,16,1,15
deepgazeiie,Fractal,033,0.6,35,16,1,15
deepgazeiie,Fractal,033,0.7,15,16,1,15
deepgazeiie,Fractal,033,0.7,25,16,1,15
deepgazeiie,Fractal,033,0.7,35,16,1,15
deepgazeiie,Fractal,035,0.5,15,8,3,5
deepgazeiie,Fractal,035,0.5,25,8,3,5
deepgazeiie,Fractal,035,0.5,35,8,3,5
deepgazeiie,Fractal,035,0.6,15,8,3,5
deepgazeiie,Fractal,035,0.6,25,8,3,5
deepgazeiie,Fractal,035,0.6,35,8,3,5
deepgazeiie,Fractal,035,0.7,15,8,3,5
deepgazeiie,Fractal,035,0.7,25,8,3,5
deepgazeiie,Fractal,035,0.7,35,8,3,5
deepgazeiie,Fractal,037,0.5,15,32,6,26
deepgazeiie,Fractal,037,0.5,25,32,6,26
deepgazeiie,Fractal,037,0.5,35,32,6,26
deepgazeiie,Fractal,037,0.6,15,24,6,18
deepgazeiie,Fractal,037,0.6,25,24,6,18
deepgazeiie,Fractal,037,0.6,35,24,6,18
deepgazeiie,Fractal,037,0.7,15,12,6,6
deepgazeiie,Fractal,037,0.7,25,12,6,6
deepgazeiie,Fractal,037,0.7,35,12,6,6
deepgazeiie,Fractal,039,0.5,15,8,2,6
deepgazeiie,Fractal,039,0.5,25,8,2,6
deepgazeiie,Fractal,039,0.5,35,8,2,6
deepgazeiie,Fractal,039,0.6,15,4,2,2
deepgazeiie,Fractal,039,0.6,25,4,2,2
deepgazeiie,Fractal,039,0.6,35,4,2,2
deepgazeiie,Fractal,039,0.7,15,4,2,2
deepgazeiie,Fractal,039,0.7,25,4,2,2
deepgazeiie,Fractal,039,0.7,35,4,2,2
deepgazeiie,Fractal,041,0.5,15,12,3,9
deepgazeiie,Fractal,041,0.5,25,12,3,9
deepgazeiie,Fractal,041,0.5,35,12,3,9
deepgazeiie,Fractal,041,0.6,15,4,3,1
deepgazeiie,Fractal,041,0.6,25,4,3,1
deepgazeiie,Fractal,041,0.6,35,4,3,1
deepgazeiie,Fractal,041,0.7,15,4,3,1
deepgazeiie,Fractal,041,0.7,25,4,3,1
deepgazeiie,Fractal,041,0.7,35,4,3,1
deepgazeiie,Fractal,043,0.5,15,22,8,14
deepgazeiie,Fractal,043,0.5,25,20,8,12
deepgazeiie,Fractal,043,0.5,35,20,8,12
deepgazeiie,Fractal,043,0.6,15,12,8,4
deepgazeiie,Fractal,043,0.6,25,12,8,4
deepgazeiie,Fractal,043,0.6,35,12,8,4
deepgazeiie,Fractal,043,0.7,15,8,8,0
deepgazeiie,Fractal,043,0.7,25,8,8,0
deepgazeiie,Fractal,043,0.7,35,8,8,0
deepgazeiie,Fractal,045,0.5,15,8,1,7
deepgazeiie,Fractal,045,0.5,25,8,1,7
deepgazeiie,Fractal,045,0.5,35,8,1,7
deepgazeiie,Fractal,045,0.6,15,8,1,7
deepgazeiie,Fractal,045,0.6,25,8,1,7
deepgazeiie,Fractal,045,0.6,35,8,1,7
deepgazeiie,Fractal,045,0.7,15,4,1,3
deepgazeiie,Fractal,045,0.7,25,4,1,3
deepgazeiie,Fractal,045,0.7,35,4,1,3
deepgazeiie,Fractal,047,0.5,15,4,3,1
deepgazeiie,Fractal,047,0.5,25,4,3,1
deepgazeiie,Fractal,047,0.5,35,4,3,1
deepgazeiie,Fractal,047,0.6,15,4,3,1
deepgazeiie,Fractal,047,0.6,25,4,3,1
deepgazeiie,Fractal,047,0.6,35,4,3,1
deepgazeiie,Fractal,047,0.7,15,4,3,1
deepgazeiie,Fractal,047,0.7,25,4,3,1
deepgazeiie,Fractal,047,0.7,35,4,3,1
deepgazeiie,Fractal,049,0.5,15,4,2,2
deepgazeiie,Fractal,049,0.5,25,4,2,2
deepgazeiie,Fractal,049,0.5,35,4,2,2
deepgazeiie,Fractal,049,0.6,15,4,2,2
deepgazeiie,Fractal,049,0.6,25,4,2,2
deepgazeiie,Fractal,049,0.6,35,4,2,2
deepgazeiie,Fractal,049,0.7,15,4,2,2
deepgazeiie,Fractal,049,0.7,25,4,2,2
deepgazeiie,Fractal,049,0.7,35,4,2,2
deepgazeiie,Fractal,051,0.5,15,12,3,9
deepgazeiie,Fractal,051,0.5,25,12,3,9
deepgazeiie,Fractal,051,0.5,35,12,3,9
deepgazeiie,Fractal,051,0.6,15,12,3,9
deepgazeiie,Fractal,051,0.6,25,12,3,9
deepgazeiie,Fractal,051,0.6,35,12,3,9
deepgazeiie,Fractal,051,0.7,15,8,3,5
deepgazeiie,Fractal,051,0.7,25,8,3,5
deepgazeiie,Fractal,051,0.7,35,8,3,5
deepgazeiie,Fractal,053,0.5,15,24,2,22
deepgazeiie,Fractal,053,0.5,25,24,2,22
deepgazeiie,Fractal,053,0.5,35,24,2,22
deepgazeiie,Fractal,053,0.6,15,12,2,10
deepgazeiie,Fractal,053,0.6,25,12,2,10
deepgazeiie,Fractal,053,0.6,35,12,2,10
deepgazeiie,Fractal,053,0.7,15,12,2,10
deepgazeiie,Fractal,053,0.7,25,12,2,10
deepgazeiie,Fractal,053,0.7,35,12,2,10
deepgazeiie,Fractal,055,0.5,15,8,1,7
deepgazeiie,Fractal,055,0.5,25,8,1,7
deepgazeiie,Fractal,055,0.5,35,8,1,7
deepgazeiie,Fractal,055,0.6,15,8,1,7
deepgazeiie,Fractal,055,0.6,25,8,1,7
deepgazeiie,Fractal,055,0.6,35,8,1,7
deepgazeiie,Fractal,055,0.7,15,4,1,3
deepgazeiie,Fractal,055,0.7,25,4,1,3
deepgazeiie,Fractal,055,0.7,35,4,1,3
deepgazeiie,Fractal,057,0.5,15,12,4,8
deepgazeiie,Fractal,057,0.5,25,12,4,8
deepgazeiie,Fractal,057,0.5,35,12,4,8
deepgazeiie,Fractal,057,0.6,15,4,4,0
deepgazeiie,Fractal,057,0.6,25,4,4,0
deepgazeiie,Fractal,057,0.6,35,4,4,0
deepgazeiie,Fractal,057,0.7,15,4,4,0
deepgazeiie,Fractal,057,0.7,25,4,4,0
deepgazeiie,Fractal,057,0.7,35,4,4,0
deepgazeiie,Fractal,059,0.5,15,12,3,9
deepgazeiie,Fractal,059,0.5,25,12,3,9
deepgazeiie,Fractal,059,0.5,35,12,3,9
deepgazeiie,Fractal,059,0.6,15,8,3,5
deepgazeiie,Fractal,059,0.6,25,8,3,5
deepgazeiie,Fractal,059,0.6,35,8,3,5
deepgazeiie,Fractal,059,0.7,15,4,3,1
deepgazeiie,Fractal,059,0.7,25,4,3,1
deepgazeiie,Fractal,059,0.7,35,4,3,1
deepgazeiie,Fractal,061,0.5,15,8,3,5
deepgazeiie,Fractal,061,0.5,25,8,3,5
deepgazeiie,Fractal,061,0.5,35,8,3,5
deepgazeiie,Fractal,061,0.6,15,8,3,5
deepgazeiie,Fractal,061,0.6,25,8,3,5
deepgazeiie,Fractal,061,0.6,35,8,3,5
deepgazeiie,Fractal,061,0.7,15,8,3,5
deepgazeiie,Fractal,061,0.7,25,8,3,5
deepgazeiie,Fractal,061,0.7,35,8,3,5
deepgazeiie,Fractal,063,0.5,15,4,2,2
deepgazeiie,Fractal,063,0.5,25,4,2,2
deepgazeiie,Fractal,063,0.5,35,4,2,2
deepgazeiie,Fractal,063,0.6,15,4,2,2
deepgazeiie,Fractal,063,0.6,25,4,2,2
deepgazeiie,Fractal,063,0.6,35,4,2,2
deepgazeiie,Fractal,063,0.7,15,4,2,2
deepgazeiie,Fractal,063,0.7,25,4,2,2
deepgazeiie,Fractal,063,0.7,35,4,2,2
deepgazeiie,Fractal,065,0.5,15,8,5,3
deepgazeiie,Fractal,065,0.5,25,8,5,3
deepgazeiie,Fractal,065,0.5,35,8,5,3
deepgazeiie,Fractal,065,0.6,15,8,5,3
deepgazeiie,Fractal,065,0.6,25,8,5,3
deepgazeiie,Fractal,065,0.6,35,8,5,3
deepgazeiie,Fractal,065,0.7,15,8,5,3
deepgazeiie,Fractal,065,0.7,25,8,5,3
deepgazeiie,Fractal,065,0.7,35,8,5,3
deepgazeiie,Fractal,067,0.5,15,20,1,19
deepgazeiie,Fractal,067,0.5,25,20,1,19
deepgazeiie,Fractal,067,0.5,35,18,1,17
deepgazeiie,Fractal,067,0.6,15,12,1,11
deepgazeiie,Fractal,067,0.6,25,12,1,11
deepgazeiie,Fractal,067,0.6,35,12,1,11
deepgazeiie,Fractal,067,0.7,15,8,1,7
deepgazeiie,Fractal,067,0.7,25,8,1,7
deepgazeiie,Fractal,067,0.7,35,8,1,7
deepgazeiie,Fractal,069,0.5,15,12,5,7
deepgazeiie,Fractal,069,0.5,25,12,5,7
deepgazeiie,Fractal,069,0.5,35,12,5,7
deepgazeiie,Fractal,069,0.6,15,8,5,3
deepgazeiie,Fractal,069,0.6,25,8,5,3
deepgazeiie,Fractal,069,0.6,35,8,5,3
deepgazeiie,Fractal,069,0.7,15,4,5,1
deepgazeiie,Fractal,069,0.7,25,4,5,1
deepgazeiie,Fractal,069,0.7,35,4,5,1
deepgazeiie,Indoor,001,0.5,15,32,7,25
deepgazeiie,Indoor,001,0.5,25,32,7,25
deepgazeiie,Indoor,001,0.5,35,32,7,25
deepgazeiie,Indoor,001,0.6,15,32,7,25
deepgazeiie,Indoor,001,0.6,25,32,7,25
deepgazeiie,Indoor,001,0.6,35,32,7,25
deepgazeiie,Indoor,001,0.7,15,32,7,25
deepgazeiie,Indoor,001,0.7,25,32,7,25
deepgazeiie,Indoor,001,0.7,35,32,7,25
deepgazeiie,Indoor,003,0.5,15,4,5,1
deepgazeiie,Indoor,003,0.5,25,4,5,1
deepgazeiie,Indoor,003,0.5,35,4,5,1
deepgazeiie,Indoor,003,0.6,15,4,5,1
deepgazeiie,Indoor,003,0.6,25,4,5,1
deepgazeiie,Indoor,003,0.6,35,4,5,1
deepgazeiie,Indoor,003,0.7,15,4,5,1
deepgazeiie,Indoor,003,0.7,25,4,5,1
deepgazeiie,Indoor,003,0.7,35,4,5,1
deepgazeiie,Indoor,005,0.5,15,8,11,3
deepgazeiie,Indoor,005,0.5,25,8,11,3
deepgazeiie,Indoor,005,0.5,35,8,11,3
deepgazeiie,Indoor,005,0.6,15,8,11,3
deepgazeiie,Indoor,005,0.6,25,8,11,3
deepgazeiie,Indoor,005,0.6,35,8,11,3
deepgazeiie,Indoor,005,0.7,15,4,11,7
deepgazeiie,Indoor,005,0.7,25,4,11,7
deepgazeiie,Indoor,005,0.7,35,4,11,7
deepgazeiie,Indoor,007,0.5,15,44,5,39
deepgazeiie,Indoor,007,0.5,25,40,5,35
deepgazeiie,Indoor,007,0.5,35,40,5,35
deepgazeiie,Indoor,007,0.6,15,32,5,27
deepgazeiie,Indoor,007,0.6,25,28,5,23
deepgazeiie,Indoor,007,0.6,35,28,5,23
deepgazeiie,Indoor,007,0.7,15,20,5,15
deepgazeiie,Indoor,007,0.7,25,16,5,11
deepgazeiie,Indoor,007,0.7,35,16,5,11
deepgazeiie,Indoor,009,0.5,15,12,12,0
deepgazeiie,Indoor,009,0.5,25,12,12,0
deepgazeiie,Indoor,009,0.5,35,12,12,0
deepgazeiie,Indoor,009,0.6,15,8,12,4
deepgazeiie,Indoor,009,0.6,25,8,12,4
deepgazeiie,Indoor,009,0.6,35,8,12,4
deepgazeiie,Indoor,009,0.7,15,8,12,4
deepgazeiie,Indoor,009,0.7,25,8,12,4
deepgazeiie,Indoor,009,0.7,35,8,12,4
deepgazeiie,Indoor,011,0.5,15,16,1,15
deepgazeiie,Indoor,011,0.5,25,16,1,15
deepgazeiie,Indoor,011,0.5,35,16,1,15
deepgazeiie,Indoor,011,0.6,15,12,1,11
deepgazeiie,Indoor,011,0.6,25,12,1,11
deepgazeiie,Indoor,011,0.6,35,12,1,11
deepgazeiie,Indoor,011,0.7,15,8,1,7
deepgazeiie,Indoor,011,0.7,25,8,1,7
deepgazeiie,Indoor,011,0.7,35,8,1,7
deepgazeiie,Indoor,013,0.5,15,16,2,14
deepgazeiie,Indoor,013,0.5,25,16,2,14
deepgazeiie,Indoor,013,0.5,35,16,2,14
deepgazeiie,Indoor,013,0.6,15,12,2,10
deepgazeiie,Indoor,013,0.6,25,12,2,10
deepgazeiie,Indoor,013,0.6,35,12,2,10
deepgazeiie,Indoor,013,0.7,15,8,2,6
deepgazeiie,Indoor,013,0.7,25,8,2,6
deepgazeiie,Indoor,013,0.7,35,8,2,6
deepgazeiie,Indoor,015,0.5,15,8,3,5
deepgazeiie,Indoor,015,0.5,25,8,3,5
deepgazeiie,Indoor,015,0.5,35,8,3,5
deepgazeiie,Indoor,015,0.6,15,8,3,5
deepgazeiie,Indoor,015,0.6,25,8,3,5
deepgazeiie,Indoor,015,0.6,35,8,3,5
deepgazeiie,Indoor,015,0.7,15,8,3,5
deepgazeiie,Indoor,015,0.7,25,8,3,5
deepgazeiie,Indoor,015,0.7,35,8,3,5
deepgazeiie,Indoor,017,0.5,15,12,4,8
deepgazeiie,Indoor,017,0.5,25,12,4,8
deepgazeiie,Indoor,017,0.5,35,12,4,8
deepgazeiie,Indoor,017,0.6,15,12,4,8
deepgazeiie,Indoor,017,0.6,25,12,4,8
deepgazeiie,Indoor,017,0.6,35,12,4,8
deepgazeiie,Indoor,017,0.7,15,8,4,4
deepgazeiie,Indoor,017,0.7,25,8,4,4
deepgazeiie,Indoor,017,0.7,35,8,4,4
deepgazeiie,Indoor,019,0.5,15,4,2,2
deepgazeiie,Indoor,019,0.5,25,4,2,2
deepgazeiie,Indoor,019,0.5,35,4,2,2
deepgazeiie,Indoor,019,0.6,15,4,2,2
deepgazeiie,Indoor,019,0.6,25,4,2,2
deepgazeiie,Indoor,019,0.6,35,4,2,2
deepgazeiie,Indoor,019,0.7,15,4,2,2
deepgazeiie,Indoor,019,0.7,25,4,2,2
deepgazeiie,Indoor,019,0.7,35,4,2,2
deepgazeiie,Indoor,021,0.5,15,16,1,15
deepgazeiie,Indoor,021,0.5,25,16,1,15
deepgazeiie,Indoor,021,0.5,35,16,1,15
deepgazeiie,Indoor,021,0.6,15,16,1,15
deepgazeiie,Indoor,021,0.6,25,16,1,15
deepgazeiie,Indoor,021,0.6,35,16,1,15
deepgazeiie,Indoor,021,0.7,15,16,1,15
deepgazeiie,Indoor,021,0.7,25,16,1,15
deepgazeiie,Indoor,021,0.7,35,16,1,15
deepgazeiie,Indoor,023,0.5,15,8,2,6
deepgazeiie,Indoor,023,0.5,25,8,2,6
deepgazeiie,Indoor,023,0.5,35,8,2,6
deepgazeiie,Indoor,023,0.6,15,8,2,6
deepgazeiie,Indoor,023,0.6,25,8,2,6
deepgazeiie,Indoor,023,0.6,35,8,2,6
deepgazeiie,Indoor,023,0.7,15,8,2,6
deepgazeiie,Indoor,023,0.7,25,8,2,6
deepgazeiie,Indoor,023,0.7,35,8,2,6
deepgazeiie,Indoor,025,0.5,15,4,6,2
deepgazeiie,Indoor,025,0.5,25,4,6,2
deepgazeiie,Indoor,025,0.5,35,4,6,2
deepgazeiie,Indoor,025,0.6,15,4,6,2
deepgazeiie,Indoor,025,0.6,25,4,6,2
deepgazeiie,Indoor,025,0.6,35,4,6,2
deepgazeiie,Indoor,025,0.7,15,4,6,2
deepgazeiie,Indoor,025,0.7,25,4,6,2
deepgazeiie,Indoor,025,0.7,35,4,6,2
deepgazeiie,Indoor,027,0.5,15,24,3,21
deepgazeiie,Indoor,027,0.5,25,24,3,21
deepgazeiie,Indoor,027,0.5,35,24,3,21
deepgazeiie,Indoor,027,0.6,15,24,3,21
deepgazeiie,Indoor,027,0.6,25,24,3,21
deepgazeiie,Indoor,027,0.6,35,24,3,21
deepgazeiie,Indoor,027,0.7,15,20,3,17
deepgazeiie,Indoor,027,0.7,25,20,3,17
deepgazeiie,Indoor,027,0.7,35,20,3,17
deepgazeiie,Indoor,029,0.5,15,12,2,10
deepgazeiie,Indoor,029,0.5,25,12,2,10
deepgazeiie,Indoor,029,0.5,35,12,2,10
deepgazeiie,Indoor,029,0.6,15,8,2,6
deepgazeiie,Indoor,029,0.6,25,8,2,6
deepgazeiie,Indoor,029,0.6,35,8,2,6
deepgazeiie,Indoor,029,0.7,15,4,2,2
deepgazeiie,Indoor,029,0.7,25,4,2,2
deepgazeiie,Indoor,029,0.7,35,4,2,2
deepgazeiie,Indoor,031,0.5,15,16,4,12
deepgazeiie,Indoor,031,0.5,25,16,4,12
deepgazeiie,Indoor,031,0.5,35,16,4,12
deepgazeiie,Indoor,031,0.6,15,16,4,12
deepgazeiie,Indoor,031,0.6,25,16,4,12
deepgazeiie,Indoor,031,0.6,35,16,4,12
deepgazeiie,Indoor,031,0.7,15,12,4,8
deepgazeiie,Indoor,031,0.7,25,12,4,8
deepgazeiie,Indoor,031,0.7,35,12,4,8
deepgazeiie,Indoor,033,0.5,15,12,2,10
deepgazeiie,Indoor,033,0.5,25,12,2,10
deepgazeiie,Indoor,033,0.5,35,12,2,10
deepgazeiie,Indoor,033,0.6,15,8,2,6
deepgazeiie,Indoor,033,0.6,25,8,2,6
deepgazeiie,Indoor,033,0.6,35,8,2,6
deepgazeiie,Indoor,033,0.7,15,4,2,2
deepgazeiie,Indoor,033,0.7,25,4,2,2
deepgazeiie,Indoor,033,0.7,35,4,2,2
deepgazeiie,Indoor,035,0.5,15,12,3,9
deepgazeiie,Indoor,035,0.5,25,12,3,9
deepgazeiie,Indoor,035,0.5,35,12,3,9
deepgazeiie,Indoor,035,0.6,15,4,3,1
deepgazeiie,Indoor,035,0.6,25,4,3,1
deepgazeiie,Indoor,035,0.6,35,4,3,1
deepgazeiie,Indoor,035,0.7,15,4,3,1
deepgazeiie,Indoor,035,0.7,25,4,3,1
deepgazeiie,Indoor,035,0.7,35,4,3,1
deepgazeiie,Indoor,037,0.5,15,4,3,1
deepgazeiie,Indoor,037,0.5,25,4,3,1
deepgazeiie,Indoor,037,0.5,35,4,3,1
deepgazeiie,Indoor,037,0.6,15,4,3,1
deepgazeiie,Indoor,037,0.6,25,4,3,1
deepgazeiie,Indoor,037,0.6,35,4,3,1
deepgazeiie,Indoor,037,0.7,15,4,3,1
deepgazeiie,Indoor,037,0.7,25,4,3,1
deepgazeiie,Indoor,037,0.7,35,4,3,1
deepgazeiie,Indoor,039,0.5,15,20,5,15
deepgazeiie,Indoor,039,0.5,25,20,5,15
deepgazeiie,Indoor,039,0.5,35,20,5,15
deepgazeiie,Indoor,039,0.6,15,12,5,7
deepgazeiie,Indoor,039,0.6,25,12,5,7
deepgazeiie,Indoor,039,0.6,35,12,5,7
deepgazeiie,Indoor,039,0.7,15,8,5,3
deepgazeiie,Indoor,039,0.7,25,8,5,3
deepgazeiie,Indoor,039,0.7,35,8,5,3
deepgazeiie,Indoor,041,0.5,15,20,2,18
deepgazeiie,Indoor,041,0.5,25,20,2,18
deepgazeiie,Indoor,041,0.5,35,20,2,18
deepgazeiie,Indoor,041,0.6,15,12,2,10
deepgazeiie,Indoor,041,0.6,25,12,2,10
deepgazeiie,Indoor,041,0.6,35,12,2,10
deepgazeiie,Indoor,041,0.7,15,4,2,2
deepgazeiie,Indoor,041,0.7,25,4,2,2
deepgazeiie,Indoor,041,0.7,35,4,2,2
deepgazeiie,Indoor,043,0.5,15,12,2,10
deepgazeiie,Indoor,043,0.5,25,12,2,10
deepgazeiie,Indoor,043,0.5,35,12,2,10
deepgazeiie,Indoor,043,0.6,15,12,2,10
deepgazeiie,Indoor,043,0.6,25,12,2,10
deepgazeiie,Indoor,043,0.6,35,12,2,10
deepgazeiie,Indoor,043,0.7,15,8,2,6
deepgazeiie,Indoor,043,0.7,25,8,2,6
deepgazeiie,Indoor,043,0.7,35,8,2,6
deepgazeiie,Indoor,045,0.5,15,8,2,6
deepgazeiie,Indoor,045,0.5,25,8,2,6
deepgazeiie,Indoor,045,0.5,35,8,2,6
deepgazeiie,Indoor,045,0.6,15,8,2,6
deepgazeiie,Indoor,045,0.6,25,8,2,6
deepgazeiie,Indoor,045,0.6,35,8,2,6
deepgazeiie,Indoor,045,0.7,15,8,2,6
deepgazeiie,Indoor,045,0.7,25,8,2,6
deepgazeiie,Indoor,045,0.7,35,8,2,6
deepgazeiie,Indoor,047,0.5,15,8,5,3
deepgazeiie,Indoor,047,0.5,25,8,5,3
deepgazeiie,Indoor,047,0.5,35,8,5,3
deepgazeiie,Indoor,047,0.6,15,8,5,3
deepgazeiie,Indoor,047,0.6,25,8,5,3
deepgazeiie,Indoor,047,0.6,35,8,5,3
deepgazeiie,Indoor,047,0.7,15,8,5,3
deepgazeiie,Indoor,047,0.7,25,8,5,3
deepgazeiie,Indoor,047,0.7,35,8,5,3
deepgazeiie,Indoor,049,0.5,15,14,2,12
deepgazeiie,Indoor,049,0.5,25,8,2,6
deepgazeiie,Indoor,049,0.5,35,8,2,6
deepgazeiie,Indoor,049,0.6,15,10,2,8
deepgazeiie,Indoor,049,0.6,25,4,2,2
deepgazeiie,Indoor,049,0.6,35,4,2,2
deepgazeiie,Indoor,049,0.7,15,4,2,2
deepgazeiie,Indoor,049,0.7,25,4,2,2
deepgazeiie,Indoor,049,0.7,35,4,2,2
deepgazeiie,Indoor,051,0.5,15,40,9,31
deepgazeiie,Indoor,051,0.5,25,40,9,31
deepgazeiie,Indoor,051,0.5,35,40,9,31
deepgazeiie,Indoor,051,0.6,15,36,9,27
deepgazeiie,Indoor,051,0.6,25,36,9,27
deepgazeiie,Indoor,051,0.6,35,36,9,27
deepgazeiie,Indoor,051,0.7,15,24,9,15
deepgazeiie,Indoor,051,0.7,25,24,9,15
deepgazeiie,Indoor,051,0.7,35,24,9,15
deepgazeiie,Indoor,053,0.5,15,8,3,5
deepgazeiie,Indoor,053,0.5,25,8,3,5
deepgazeiie,Indoor,053,0.5,35,8,3,5
deepgazeiie,Indoor,053,0.6,15,8,3,5
deepgazeiie,Indoor,053,0.6,25,8,3,5
deepgazeiie,Indoor,053,0.6,35,8,3,5
deepgazeiie,Indoor,053,0.7,15,4,3,1
deepgazeiie,Indoor,053,0.7,25,4,3,1
deepgazeiie,Indoor,053,0.7,35,4,3,1
deepgazeiie,Indoor,055,0.5,15,8,5,3
deepgazeiie,Indoor,055,0.5,25,8,5,3
deepgazeiie,Indoor,055,0.5,35,8,5,3
deepgazeiie,Indoor,055,0.6,15,4,5,1
deepgazeiie,Indoor,055,0.6,25,4,5,1
deepgazeiie,Indoor,055,0.6,35,4,5,1
deepgazeiie,Indoor,055,0.7,15,4,5,1
deepgazeiie,Indoor,055,0.7,25,4,5,1
deepgazeiie,Indoor,055,0.7,35,4,5,1
deepgazeiie,Indoor,057,0.5,15,4,1,3
deepgazeiie,Indoor,057,0.5,25,4,1,3
deepgazeiie,Indoor,057,0.5,35,4,1,3
deepgazeiie,Indoor,057,0.6,15,4,1,3
deepgazeiie,Indoor,057,0.6,25,4,1,3
deepgazeiie,Indoor,057,0.6,35,4,1,3
deepgazeiie,Indoor,057,0.7,15,4,1,3
deepgazeiie,Indoor,057,0.7,25,4,1,3
deepgazeiie,Indoor,057,0.7,35,4,1,3
deepgazeiie,Indoor,059,0.5,15,8,8,0
deepgazeiie,Indoor,059,0.5,25,8,8,0
deepgazeiie,Indoor,059,0.5,35,8,8,0
deepgazeiie,Indoor,059,0.6,15,4,8,4
deepgazeiie,Indoor,059,0.6,25,4,8,4
deepgazeiie,Indoor,059,0.6,35,4,8,4
deepgazeiie,Indoor,059,0.7,15,4,8,4
deepgazeiie,Indoor,059,0.7,25,4,8,4
deepgazeiie,Indoor,059,0.7,35,4,8,4
deepgazeiie,Indoor,061,0.5,15,4,4,0
deepgazeiie,Indoor,061,0.5,25,4,4,0
deepgazeiie,Indoor,061,0.5,35,4,4,0
deepgazeiie,Indoor,061,0.6,15,4,4,0
deepgazeiie,Indoor,061,0.6,25,4,4,0
deepgazeiie,Indoor,061,0.6,35,4,4,0
deepgazeiie,Indoor,061,0.7,15,4,4,0
deepgazeiie,Indoor,061,0.7,25,4,4,0
deepgazeiie,Indoor,061,0.7,35,4,4,0
deepgazeiie,Indoor,063,0.5,15,20,4,16
deepgazeiie,Indoor,063,0.5,25,20,4,16
deepgazeiie,Indoor,063,0.5,35,16,4,12
deepgazeiie,Indoor,063,0.6,15,16,4,12
deepgazeiie,Indoor,063,0.6,25,16,4,12
deepgazeiie,Indoor,063,0.6,35,12,4,8
deepgazeiie,Indoor,063,0.7,15,12,4,8
deepgazeiie,Indoor,063,0.7,25,12,4,8
deepgazeiie,Indoor,063,0.7,35,12,4,8
deepgazeiie,Indoor,065,0.5,15,4,2,2
deepgazeiie,Indoor,065,0.5,25,4,2,2
deepgazeiie,Indoor,065,0.5,35,4,2,2
deepgazeiie,Indoor,065,0.6,15,4,2,2
deepgazeiie,Indoor,065,0.6,25,4,2,2
deepgazeiie,Indoor,065,0.6,35,4,2,2
deepgazeiie,Indoor,065,0.7,15,4,2,2
deepgazeiie,Indoor,065,0.7,25,4,2,2
deepgazeiie,Indoor,065,0.7,35,4,2,2
deepgazeiie,Indoor,067,0.5,15,4,1,3
deepgazeiie,Indoor,067,0.5,25,4,1,3
deepgazeiie,Indoor,067,0.5,35,4,1,3
deepgazeiie,Indoor,067,0.6,15,4,1,3
deepgazeiie,Indoor,067,0.6,25,4,1,3
deepgazeiie,Indoor,067,0.6,35,4,1,3
deepgazeiie,Indoor,067,0.7,15,4,1,3
deepgazeiie,Indoor,067,0.7,25,4,1,3
deepgazeiie,Indoor,067,0.7,35,4,1,3
deepgazeiie,Indoor,069,0.5,15,12,3,9
deepgazeiie,Indoor,069,0.5,25,12,3,9
deepgazeiie,Indoor,069,0.5,35,12,3,9
deepgazeiie,Indoor,069,0.6,15,12,3,9
deepgazeiie,Indoor,069,0.6,25,12,3,9
deepgazeiie,Indoor,069,0.6,35,12,3,9
deepgazeiie,Indoor,069,0.7,15,12,3,9
