category,image,model_name,model_entropy,model_center_distance,model_num_peaks,model_nss,model_cc,model_auc,human_entropy,human_center_distance,human_num_peaks,delta_entropy,delta_center_distance,delta_num_peaks
Action,41,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.5292861461639404,0.5483625641925581,0.9264087080955504,5.718057632446289,176.79059151302312,1,7.869476318359375,89.20686386109111,0
Action,43,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.953497052192688,0.5524097712536333,0.8966454863548279,5.784222602844238,226.5909796690977,4,7.803311347961426,39.40647570501653,3
Action,45,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.349240779876709,0.502487443706532,0.9175318479537964,5.995590686798096,197.70243489133944,1,7.591943264007568,68.29502048277479,0
Action,47,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.447666883468628,0.4760246091896056,0.9347001314163208,5.735025882720947,177.9517760586045,1,7.852508068084717,88.04567931550972,0
Action,49,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.497032642364502,0.5106683005339447,0.925532341003418,6.030421257019043,178.49665352475114,2,7.557112693786621,87.50080184936309,1
Action,51,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5296005010604858,0.5954233099346866,0.8497164845466614,6.239651679992676,278.981198630439,6,7.347882270812988,12.983743256324772,5
Action,53,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.830190658569336,0.5621826365460835,0.8564292192459106,6.193355083465576,259.0174349161835,4,7.394178867340088,6.980020457930721,3
Action,55,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.6258749961853027,0.6013392170731885,0.871924638748169,6.269325733184815,260.4011218420249,3,7.318208217620849,5.596333532089318,2
Action,57,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.6980067491531372,0.6428156919149689,0.8427311778068542,6.211607933044434,272.9033050843482,3,7.3759260177612305,6.9058497102339516,2
Action,59,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.226833462715149,0.4183759874990982,0.8143656253814697,6.261986255645752,311.66201403360776,2,7.325547695159912,45.66455865949354,1
Action,61,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.183505058288574,0.5522250655998839,0.9126735925674438,6.113832473754883,208.7337895072371,4,7.473701477050781,57.26366586687712,3
Action,63,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2229050397872925,0.4982939237146686,0.7664097547531128,6.1880717277526855,343.58287617858565,3,7.3994622230529785,77.58542080447143,2
Action,65,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.7519681453704834,0.5467214457684115,0.9207972884178162,6.128014087677002,162.06461942348483,3,7.459519863128662,103.9328359506294,2
Action,67,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.225648880004883,0.6214257746873898,0.8968122601509094,6.110980033874512,211.34732312585007,4,7.476553916931152,54.65013224826416,3
Action,69,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.299354553222656,0.5861319867029668,0.9016233086586,6.090718746185303,202.14998561018697,4,7.496815204620361,63.84746976392725,3
Action,71,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3867006301879885,0.5183964241186781,0.7822635173797607,6.18276309967041,325.29652260362667,3,7.404770851135254,59.299067229512445,2
Action,73,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.294606685638428,0.5785843053964285,0.8947070837020874,5.9594807624816895,207.54800999830573,5,7.628053188323975,58.449445375808494,4
Action,75,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.086921453475952,0.5137327977445726,0.8898870944976807,6.116696834564209,217.34209732528797,3,7.470837116241455,48.65535804882626,2
Action,77,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.9993208050727844,0.4112554632603288,0.7722128629684448,6.172045230865479,348.119358014636,5,7.415488719940185,82.1219026405218,4
Action,79,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.104941844940185,0.5718268589886886,0.8895914554595947,6.110978126525879,218.26790516673643,3,7.476555824279785,47.7295502073778,2
Action,81,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4990350008010864,0.5182634142407266,0.8309721350669861,6.169357299804688,288.16623259529536,5,7.418176651000976,22.16877722118113,4
Action,83,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3945132493972778,0.4882505493444087,0.7954820394515991,6.239646434783936,313.2433358522501,4,7.347887516021728,47.24588047813586,3
Action,85,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5818588733673096,0.5075429222155993,0.867332398891449,6.203822612762451,262.8127485056425,3,7.383711338043213,3.1847068684717215,2
Action,87,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.790935754776001,0.4773933251378371,0.8955708742141724,6.039698123931885,238.01594413250027,3,7.547835826873779,27.98151124161396,2
Action,89,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2012977600097656,0.4226355761035877,0.7865251302719116,6.119532108306885,330.8569353546203,6,7.468001842498779,64.85947998050608,5
Action,91,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5925800800323486,0.4606637940979513,0.8075772523880005,6.158498287200928,302.79249207148274,2,7.429035663604736,36.795036697368516,1
Action,93,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.916258990764618,0.3511830434394419,0.7094390988349915,6.254586696624756,395.0247430888931,4,7.332947254180908,129.02728771477888,3
Action,95,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.119849681854248,0.3915249714838853,0.7942478060722351,6.03970193862915,328.9478309020912,3,7.547832012176514,62.95037552797697,2
Action,97,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.102935314178467,0.5757732402184218,0.8970414400100708,6.113829612731934,219.4454673952362,1,7.4737043380737305,46.55198797887803,0
Action,99,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.458401799201965,0.4873041731383133,0.8371925354003906,6.23207950592041,288.2682243277507,4,7.355454444885254,22.27076895363649,3
Action,101,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4604750871658323,0.3888595100233042,0.8076423406600952,6.150282382965088,303.63536813999696,1,7.437251567840576,37.63791276588273,0
Action,103,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.1390217542648315,0.2614161959105338,0.791159987449646,6.247139930725098,331.4934033205186,1,7.340394020080566,65.49594794640439,0
Action,105,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.695717453956604,0.4231186323953769,0.8426042199134827,6.014742374420166,273.8699061614356,1,7.572791576385498,7.872450787321384,0
Action,107,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5863513946533203,0.4247157926432977,0.8002647757530212,6.155776977539063,299.9263388875698,1,7.431756973266601,33.92888351345556,0
Action,109,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.638646125793457,0.4023843122653061,0.8322875499725342,6.122376441955566,280.4899727298437,1,7.465157508850098,14.49251735572949,0
Action,111,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.8699926137924197,0.5964175511259897,0.8964594602584839,6.099452018737793,232.37150078988165,6,7.488081932067871,33.62595458423257,5
Action,113,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4701457023620603,0.5479932356985268,0.8308709859848022,6.096557140350342,294.5776578285868,1,7.490976810455322,28.580202454472555,0
Action,115,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.0892648696899414,0.606161339342961,0.8911200761795044,5.979347229003906,222.40547125813995,6,7.608186721801758,43.59198411597427,5
Action,117,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.293910264968872,0.5976275808545879,0.914727509021759,6.075987339019775,196.52122501263,8,7.511546611785889,69.47623036148423,7
Action,119,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5587587356567385,0.5117433801754944,0.8424443006515503,6.030423641204834,277.05514950446144,9,7.55711030960083,11.057694130347215,8
Action,121,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4681448936462402,0.4505402773381009,0.829440712928772,6.185418605804443,290.8404765222999,5,7.402115345001221,24.8430211481857,4
Action,123,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.9407169818878172,0.6021666142173584,0.9004874229431152,6.005218505859375,226.96683409595389,7,7.582315444946289,39.03062127816034,6
Action,125,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.136195182800293,0.573275947155956,0.9065020680427552,6.042770862579346,210.41098977330824,3,7.544763088226318,55.58646560080598,2
Action,127,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.679845929145813,0.491994272572452,0.8827877640724182,6.153038024902344,251.21247899983524,2,7.43449592590332,14.784976374278983,1
Action,129,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.17786717414856,0.4936655725853086,0.91579270362854,6.090717315673828,204.37369669256057,1,7.496816635131836,61.62375868155365,0
Action,131,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3165485858917236,0.4546765673449663,0.7920878529548645,6.07004451751709,324.6130963381019,7,7.517489433288574,58.61564096398769,6
Action,133,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.900792121887207,0.4685469217725667,0.8479515910148621,6.017907619476318,252.67928036061036,1,7.569626331329346,13.318175013503861,0
Action,135,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.927747368812561,0.5580983221274137,0.8614240884780884,6.011578559875488,248.2758649782041,2,7.575955390930176,17.721590395910113,1
Action,137,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4166463613510132,0.4393391750962333,0.8001207709312439,6.190714359283447,310.3576318870572,2,7.396819591522217,44.360176512942985,1
Action,139,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.488454818725586,0.4745836119797662,0.8260529637336731,6.084853649139404,295.109604713798,4,7.50268030166626,29.112149339683754,3
Action,141,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.691269874572754,0.4874184457624818,0.807026207447052,6.093634605407715,294.7466782828284,4,7.493899345397949,28.74922290871416,3
Action,143,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.114211320877075,0.5583818290841938,0.8892518877983093,5.9358015060424805,223.38618269829507,3,7.651732444763184,42.61127267581915,2
Action,145,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.6981101036071775,0.5244494511927958,0.8500550389289856,6.002023696899414,267.8009763699101,3,7.58551025390625,1.80352099579585,2
Action,147,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.9417963027954104,0.6273541295821439,0.881752610206604,6.093636512756348,235.09830339363208,7,7.493897438049316,30.899151980482145,6
Action,149,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.131078600883484,0.4271620066668675,0.7811746001243591,6.209021091461182,341.79463536819395,3,7.378512859344482,75.79717999407973,2
Action,151,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.7893270254135132,0.6046387130416431,0.8679246306419373,6.198599338531494,255.95944276431413,3,7.38893461227417,10.038012609800091,2
Action,153,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.8452301025390625,0.3338527152368733,0.7196946740150452,6.182761192321777,394.2412207289366,9,7.404772758483887,128.24376535482236,8
Action,155,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.0343066453933716,0.4306252012502842,0.7569225430488586,6.180092811584473,359.79304055445056,8,7.407441139221191,93.79558518033633,7
Action,157,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.8305975198745728,0.5600432497015883,0.8587743639945984,6.244668006896973,254.9906396328361,4,7.342865943908691,11.006815741278132,3
Action,159,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.6500473022460938,0.532013562409577,0.8736146092414856,6.229546546936035,257.27398483969944,5,7.357987403869629,8.723470534414787,4
Action,161,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.6864967346191406,0.2558203784161292,0.7272486686706543,6.252132415771484,391.4020346631255,4,7.33540153503418,125.40457928901128,3
Action,163,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3390311002731323,0.5195056213933802,0.8203154802322388,6.048904895782471,306.3328087161305,5,7.538629055023193,40.335353342016276,4
Action,165,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.13196325302124,0.584452799043585,0.9013009667396544,5.979351997375488,214.9205660105748,3,7.608181953430176,51.076889363539436,2
Action,167,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.1504344940185547,0.5124720234201892,0.8803725838661194,5.966159343719482,226.5393801771424,1,7.621374607086182,39.45807519697183,0
Action,169,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4494812488555908,0.4424289172482071,0.8263964056968689,5.9357991218566895,298.15444367166805,7,7.651734828948975,32.15698829755382,6
Action,171,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.908701539039612,0.5578477645448786,0.8813451528549194,5.969467639923096,236.55094999051823,2,7.618066310882568,29.44650538359599,1
Action,173,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3454729318618774,0.4101187869966171,0.8529380559921265,6.125196933746338,285.663476954277,4,7.462337017059326,19.66602158016275,3
Action,175,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.207157850265503,0.4582546618957824,0.8218342065811157,6.141995906829834,308.1047509770248,4,7.44553804397583,42.1072956029106,3
Action,177,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4723725318908691,0.470670368887341,0.8251010775566101,6.139211654663086,295.1038326801435,3,7.448322296142578,29.106377306029287,2
Action,179,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.7969030141830444,0.5676050492583702,0.8869189620018005,6.039703845977783,242.88039311210437,6,7.547830104827881,23.117062262009853,5
Action,181,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2803255319595337,0.3605944354657802,0.8270782232284546,6.201210498809815,306.213524837718,1,7.386323451995849,40.21606946360379,0
Action,183,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.6914918422698977,0.4209636577798415,0.8604481220245361,6.119532108306885,259.33584410910424,1,7.468001842498779,6.661611265009981,0
Action,185,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.7050883769989014,0.4124717623340067,0.8568246364593506,6.249644756317139,262.0519914378197,1,7.337889194488525,3.945463936294516,0
Action,187,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.950763702392578,0.5022438604880194,0.8948979377746582,5.972772598266602,225.51819070085887,3,7.6147613525390625,40.47926467325536,2
Action,189,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2353590726852417,0.2980484499092102,0.7865890860557556,6.174747943878174,326.3055543432929,1,7.41278600692749,60.30809896917867,0
Action,191,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.611884832382202,0.4526405241447188,0.8705331683158875,6.125199317932129,259.2933444061036,2,7.462334632873535,6.704110968010639,1
Action,193,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.9373508095741272,0.2895918695549234,0.7108520865440369,6.105237483978272,395.4509188113488,5,7.482296466827392,129.45346343723457,4
Action,195,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5957891941070557,0.5012796404510661,0.7896822094917297,6.244662761688232,305.3969334506042,5,7.342871189117432,39.39947807648997,4
Action,197,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5910285711288452,0.4516391387652411,0.7997905015945435,6.190704822540283,308.2068401547489,1,7.396829128265381,42.20938478063465,0
Action,199,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.8752009868621824,0.6247089002322158,0.8502691388130188,6.102346420288086,256.6413375189182,4,7.485187530517578,9.356117855196032,3
Affective,1,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2185670137405396,0.5596429261343057,0.791351854801178,6.185415744781494,329.051947091661,6,7.40211820602417,63.054491717546796,5
Affective,3,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.6360568404197693,0.253842467712888,0.7221786975860596,6.116700649261475,398.9625010850419,11,7.4708333015441895,132.96504571092765,10
Affective,5,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4868733882904053,0.4773643500889243,0.8226832747459412,6.087785720825195,300.8353995753188,2,7.499748229980469,34.83794420120455,1
Affective,7,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.321260929107666,0.6458150143004664,0.9203373193740844,6.2446699142456055,194.7176561448698,2,7.342864036560059,71.27979922924442,1
Affective,9,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.1355005502700806,0.4041324199410946,0.7837035059928894,6.1280131340026855,337.3468272215548,6,7.4595208168029785,71.34937184744058,5
Affective,11,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.2250921726226807,0.5824609674220071,0.885728120803833,6.1419854164123535,219.4379458949853,5,7.4455485343933105,46.559509479128934,4
Affective,13,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3044854402542114,0.4797465082356722,0.7903757095336914,6.229544639587402,326.0393495594107,1,7.357989311218262,60.041894185296485,0
Affective,15,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.717587411403656,0.2227289723473892,0.7502244710922241,6.155771732330322,375.53758158328696,3,7.431762218475342,109.54012620917274,2
Affective,17,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2221699953079224,0.4450102558387772,0.7759790420532227,6.293400764465332,341.3191967773383,7,7.294133186340332,75.32174140322405,6
Affective,19,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4135745763778689,0.4785696494542353,0.788704514503479,6.174747943878174,320.30369073340125,1,7.41278600692749,54.30623535928703,0
Affective,21,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.436610460281372,0.5767145071251186,0.8110141754150391,6.232079029083252,304.1303762414975,2,7.355454921722412,38.13292086738329,1
Affective,23,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.061150074005127,0.6424524303962524,0.906818389892578,6.242156982421875,216.18192301479095,9,7.345376968383789,49.81553235932327,8
Affective,25,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.411335587501526,0.441859181253224,0.7605534195899963,6.163946628570557,336.1606869098521,5,7.423587322235107,70.16323153573785,4
Affective,27,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.438237190246582,0.4435776239600111,0.8270106911659241,6.198606014251709,293.2491985958262,4,7.388927936553955,27.25174322171199,3
Affective,29,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.1992563009262085,0.4217897506948452,0.7308253645896912,6.224456787109375,363.873182464124,3,7.363077163696289,97.87572709000978,2
Affective,31,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.7772777080535889,0.4774237751062589,0.8795058727264404,6.141989707946777,247.80809986323152,5,7.445544242858887,18.189355510882706,4
Affective,33,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.704473853111267,0.5691333982767125,0.8744919300079346,6.193358898162842,253.4196891336823,5,7.394175052642822,12.577766240431913,4
Affective,35,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.484627246856689,0.558431035674497,0.9187121987342834,6.048906326293945,178.95289657801888,2,7.538627624511719,87.04455879609534,1
Affective,37,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5614508390426636,0.342675569427207,0.8429521322250366,6.014743328094482,279.2324072629424,1,7.572790622711182,13.234951888828164,0
Affective,39,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.3131778240203857,0.610166288977271,0.9127516150474548,6.177417278289795,202.14632719080052,9,7.410116672515869,63.851128183313705,8
Affective,41,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.1663312911987305,0.5630032388388281,0.8946810364723206,5.982633590698242,217.5245367129705,4,7.604900360107422,48.47291866114372,3
Affective,43,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2980411052703855,0.3566352610618069,0.7960312366485596,6.017915725708008,320.01234571121654,1,7.569618225097656,54.014890337102315,0
Affective,45,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.785520076751709,0.2459711770423752,0.749969482421875,6.119537353515625,371.13817692345725,4,7.467996597290039,105.14072154934303,3
Affective,47,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.5958385467529297,0.5836685089023078,0.8137907981872559,6.024179935455322,300.93628505287217,8,7.563354015350342,34.93882967875794,7
Affective,49,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.4933797121047974,0.4610374530272886,0.8487441539764404,6.039705276489258,277.2204732972212,3,7.547828674316406,11.223017923106966,2
Affective,51,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.903481900691986,0.3131012379085357,0.7320099472999573,6.174745082855225,377.64748814310485,7,7.4127888679504395,111.65003276899063,6
Affective,53,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.0582722425460815,0.3290622311193205,0.7770748138427734,6.216773509979248,344.5164991790678,6,7.370760440826416,78.51904380495358,5
Affective,55,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.8799214363098145,0.6370898246269393,0.8888614177703857,6.203826904296875,235.30969698159305,5,7.383707046508789,30.687758392521175,4
Affective,57,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.9205223321914675,0.4497729999419264,0.9015726447105408,6.099454879760742,227.48340542506523,1,7.488079071044922,38.514049949048996,0
Affective,59,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.7557412385940552,0.5087124868474192,0.8619044423103333,6.261991500854492,257.4364256598627,2,7.325542449951172,8.561029714251504,1
Affective,61,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.2269814014434814,0.4632017959098222,0.8045734167098999,6.254590034484863,320.02916396623766,2,7.332943916320801,54.03170859212344,1
Affective,63,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.3538713455200195,0.5534789261196877,0.925100028514862,6.234601974487305,191.05228945652067,4,7.352931976318359,74.94516591759356,3
Affective,65,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.469390153884888,0.5395818064123468,0.9175270795822144,6.198604106903076,178.6328339720585,3,7.388929843902588,87.36462140205572,2
Affective,67,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.2261850833892822,0.562529666860064,0.8752541542053223,6.030421257019043,219.07559399411036,4,7.557112693786621,46.92186138000386,3
Affective,69,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.4744303226470947,0.5871333697792335,0.9313285946846008,6.190704822540283,174.8674720456787,3,7.396829128265381,91.12998332843551,2
Affective,71,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.245206356048584,0.5540113872510503,0.8937034606933594,6.163948059082031,205.68651195998456,2,7.423585891723633,60.31094341412967,1
Affective,73,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.573376178741455,0.5035576986288668,0.8632595539093018,6.2141876220703125,268.157729482368,2,7.373346328735352,2.160274108253759,1
Affective,75,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.3429453372955322,0.4386445003555043,0.8139325380325317,6.102352619171143,305.5193441177404,2,7.4851813316345215,39.521888743626164,1
Affective,77,center_bias_baseline,13.587533950805664,265.9974553741142,1,0.826613187789917,0.2989688745702512,0.7626246213912964,6.264437675476074,362.4881221899413,6,7.32309627532959,96.49066681582707,5
Affective,79,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.139085292816162,0.5355692656895178,0.8831035494804382,6.161221027374268,221.14636371893636,3,7.4263129234313965,44.85109165517787,2
Affective,81,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.5909616947174072,0.5352381175453289,0.9371349811553956,6.024182319641113,162.67335909353326,5,7.563351631164551,103.32409628058096,4
Affective,83,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.649335861206055,0.3506357456099973,0.8828491568565369,6.0020294189453125,250.8679524648287,1,7.585504531860352,15.12950290928552,0
Affective,85,center_bias_baseline,13.587533950805664,265.9974553741142,1,2.584036350250244,0.5598147996782169,0.9355198740959167,6.021040439605713,167.96949745150744,6,7.566493511199951,98.02795792260679,5
Affective,87,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.030549168586731,0.2895391464405766,0.7781446576118469,6.21419095993042,347.75056023415215,1,7.373342990875244,81.75310486003792,0
Affective,89,center_bias_baseline,13.587533950805664,265.9974553741142,1,1.43766987323761,0.5371141542907745,0.8258811831474304,6.177417755126953,295.67251865925994,10,7.410116195678711,29.67506328514571,9
