category,image,model_name,model_entropy,model_center_distance,model_num_peaks,model_nss,model_cc,model_auc,human_entropy,human_center_distance,human_num_peaks,delta_entropy,delta_center_distance,delta_num_peaks
Affective,43,deepgazeiie,13.012580871582031,270.02227272424545,4,1.7279754877090454,0.4457370722996661,0.8616990447044373,6.017915725708008,320.01234571121654,1,6.994665145874023,49.990072986971086,3
Affective,45,deepgazeiie,12.763937950134276,270.58436660688386,8,1.7861642837524414,0.5390412308581941,0.8574668169021606,6.119537353515625,371.13817692345725,4,6.644400596618651,100.55381031657339,4
Affective,47,deepgazeiie,13.270462036132812,270.7094472263952,4,1.601520299911499,0.5739278076134637,0.8182469010353088,6.024179935455322,300.93628505287217,8,7.24628210067749,30.22683782647698,4
Affective,49,deepgazeiie,12.856968879699709,272.9227200724558,4,2.213705062866211,0.6399265274508876,0.909676432609558,6.039705276489258,277.2204732972212,3,6.817263603210451,4.297753224765415,1
Affective,51,deepgazeiie,12.667214393615724,337.17041892254275,4,1.2989336252212524,0.441432955355775,0.8172264695167542,6.174745082855225,377.64748814310485,7,6.4924693107605,40.4770692205621,3
Affective,53,deepgazeiie,12.608475685119627,308.6609511844939,8,2.0212135314941406,0.592079744331298,0.8709461092948914,6.216773509979248,344.5164991790678,6,6.391702175140379,35.8555479945739,2
Affective,55,deepgazeiie,12.48073959350586,211.73381169555037,8,1.750853180885315,0.5755903849264591,0.9039401412010192,6.203826904296875,235.30969698159305,5,6.276912689208984,23.575885286042677,3
Affective,57,deepgazeiie,12.27468967437744,214.0635483323429,4,3.623823404312134,0.7764984924368147,0.9270841479301452,6.099454879760742,227.48340542506523,1,6.175234794616697,13.419857092722339,3
Affective,59,deepgazeiie,12.05585479736328,135.24254329979567,8,2.3078501224517822,0.6527842248217981,0.9031994938850404,6.261991500854492,257.4364256598627,2,5.793863296508787,122.19388236006705,6
Affective,61,deepgazeiie,12.711481094360352,252.6408230423602,8,1.2896758317947388,0.4732751678954693,0.8399057388305664,6.254590034484863,320.02916396623766,2,6.456891059875488,67.38834092387745,6
Affective,63,deepgazeiie,12.401200294494627,174.88754227778037,8,3.66958212852478,0.8294498242841356,0.9399359822273254,6.234601974487305,191.05228945652067,4,6.166598320007322,16.1647471787403,4
Affective,65,deepgazeiie,11.889945030212402,143.1035410382252,4,3.4394736289978027,0.7222118239575182,0.940018892288208,6.198604106903076,178.6328339720585,3,5.691340923309326,35.52929293383332,1
Affective,67,deepgazeiie,12.703621864318848,200.75904149117503,4,3.20862364768982,0.7785541190397919,0.8888217210769653,6.030421257019043,219.07559399411036,4,6.673200607299805,18.316552502935338,0
Affective,69,deepgazeiie,12.072744369506836,147.82129125375496,8,2.959238052368164,0.6821486379631426,0.9462811946868896,6.190704822540283,174.8674720456787,3,5.882039546966553,27.046180791923746,5
Art,1,deepgazeiie,12.858511924743652,201.0200432838471,8,1.6337792873382568,0.6393657818064642,0.8552826046943665,6.166653156280518,276.91685944577165,5,6.691858768463135,75.89681616192456,3
Art,3,deepgazeiie,12.708847045898438,204.46863420783345,4,2.3015427589416504,0.7334644432337747,0.8765668272972107,5.918529987335205,256.7740634131941,10,6.790317058563232,52.30542920536064,6
Art,5,deepgazeiie,12.909372329711914,229.24928786781905,8,2.659773588180542,0.7268582376169025,0.8905413746833801,5.875764846801758,235.5182123605256,5,7.033607482910156,6.26892449270656,3
Art,7,deepgazeiie,13.370125770568848,291.17913273132666,24,1.383008599281311,0.4612345156983585,0.8300241827964783,6.163945198059082,300.2057450016796,2,7.206180572509766,9.026612270352928,22
Art,9,deepgazeiie,13.35299301147461,260.98175429085074,32,1.610140681266785,0.6263085378789207,0.8340107202529907,6.166654586791992,284.79641552160695,4,7.186338424682617,23.8146612307562,28
Art,11,deepgazeiie,13.113781929016112,255.2376720141252,4,1.4721124172210691,0.5928520754860563,0.7700409889221191,6.232080936431885,356.06178379782926,4,6.881700992584227,100.82411178370407,0
Art,13,deepgazeiie,13.515691757202148,298.2623480282135,36,1.0096962451934814,0.4227991187583419,0.7776250243186951,6.122375011444092,381.54186226491686,3,7.393316745758057,83.27951423670333,33
Art,15,deepgazeiie,13.120347023010254,284.6728103450736,12,1.4543004035949707,0.5671104546479601,0.8558415174484253,6.252127647399902,301.0522955985445,2,6.868219375610352,16.379485253470932,10
Art,17,deepgazeiie,13.285009384155272,288.5464171064708,8,1.594557523727417,0.6361998605411461,0.8661271929740906,6.07301139831543,315.37785393213244,7,7.211997985839842,26.831436825661626,1
Art,19,deepgazeiie,13.363662719726562,274.60707198113425,16,1.3072978258132937,0.525714128788383,0.8227877020835876,6.139211177825928,304.8818656866962,5,7.224451541900635,30.274793705561933,11
Art,21,deepgazeiie,13.293143272399902,256.15629968457233,8,1.8298289775848389,0.6549064663532482,0.8527075052261353,6.188068866729736,274.4353403305004,1,7.105074405670166,18.27904064592809,7
