model_name,category,image,threshold_ratio,neighborhood,model_num_peaks,human_num_peaks,delta_num_peaks
deepgazeiie,OutdoorNatural,019,0.5,35,8,1,7
deepgazeiie,OutdoorNatural,021,0.5,35,12,5,7
deepgazeiie,OutdoorNatural,023,0.5,35,16,3,13
deepgazeiie,OutdoorNatural,025,0.5,35,8,1,7
deepgazeiie,OutdoorNatural,027,0.5,35,4,2,2
deepgazeiie,OutdoorNatural,029,0.5,35,8,5,3
deepgazeiie,OutdoorNatural,031,0.5,35,8,7,1
deepgazeiie,OutdoorNatural,033,0.5,35,20,3,17
deepgazeiie,OutdoorNatural,035,0.5,35,36,4,32
deepgazeiie,OutdoorNatural,037,0.5,35,12,2,10
deepgazeiie,OutdoorNatural,039,0.5,35,8,4,4
deepgazeiie,OutdoorNatural,041,0.5,35,36,2,34
deepgazeiie,OutdoorNatural,043,0.5,35,24,6,18
deepgazeiie,OutdoorNatural,045,0.5,35,16,1,15
deepgazeiie,OutdoorNatural,047,0.5,35,12,3,9
deepgazeiie,OutdoorNatural,049,0.5,35,16,2,14
deepgazeiie,OutdoorNatural,051,0.5,35,24,1,23
deepgazeiie,OutdoorNatural,053,0.5,35,12,1,11
deepgazeiie,OutdoorNatural,055,0.5,35,8,1,7
deepgazeiie,OutdoorNatural,057,0.5,35,8,3,5
deepgazeiie,OutdoorNatural,059,0.5,35,4,3,1
deepgazeiie,OutdoorNatural,061,0.5,35,4,4,0
deepgazeiie,OutdoorNatural,063,0.5,35,24,3,21
deepgazeiie,OutdoorNatural,065,0.5,35,20,1,19
deepgazeiie,OutdoorNatural,067,0.5,35,4,3,1
deepgazeiie,OutdoorNatural,069,0.5,35,26,6,20
deepgazeiie,Pattern,001,0.5,35,24,5,19
deepgazeiie,Pattern,003,0.5,35,48,1,47
deepgazeiie,Pattern,005,0.5,35,48,1,47
deepgazeiie,Pattern,007,0.5,35,12,6,6
deepgazeiie,Pattern,009,0.5,35,52,4,48
deepgazeiie,Pattern,011,0.5,35,28,3,25
deepgazeiie,Pattern,013,0.5,35,4,5,1
deepgazeiie,Pattern,015,0.5,35,4,2,2
deepgazeiie,Pattern,017,0.5,35,12,3,9
deepgazeiie,Pattern,019,0.5,35,24,8,16
deepgazeiie,Pattern,021,0.5,35,4,1,3
deepgazeiie,Pattern,023,0.5,35,58,2,56
deepgazeiie,Pattern,025,0.5,35,8,4,4
deepgazeiie,Pattern,027,0.5,35,12,4,8
deepgazeiie,Pattern,029,0.5,35,12,1,11
deepgazeiie,Pattern,031,0.5,35,4,2,2
deepgazeiie,Pattern,033,0.5,35,20,4,16
deepgazeiie,Pattern,035,0.5,35,4,3,1
deepgazeiie,Pattern,037,0.5,35,32,3,29
deepgazeiie,Pattern,039,0.5,35,20,5,15
deepgazeiie,Pattern,041,0.5,35,4,6,2
deepgazeiie,Pattern,043,0.5,35,8,10,2
deepgazeiie,Pattern,045,0.5,35,16,2,14
deepgazeiie,Pattern,047,0.5,35,16,1,15
deepgazeiie,Pattern,049,0.5,35,20,2,18
deepgazeiie,Pattern,051,0.5,35,8,3,5
deepgazeiie,Pattern,053,0.5,35,4,4,0
deepgazeiie,Pattern,055,0.5,35,34,2,32
deepgazeiie,Pattern,057,0.5,35,16,5,11
deepgazeiie,Pattern,059,0.5,35,28,2,26
deepgazeiie,Pattern,061,0.5,35,20,3,17
deepgazeiie,Pattern,063,0.5,35,8,2,6
deepgazeiie,Pattern,065,0.5,35,4,1,3
deepgazeiie,Pattern,067,0.5,35,4,3,1
deepgazeiie,Pattern,069,0.5,35,8,5,3
deepgazeiie,Random,001,0.5,35,16,8,8
deepgazeiie,Random,003,0.5,35,4,3,1
deepgazeiie,Random,005,0.5,35,40,1,39
deepgazeiie,Random,007,0.5,35,12,7,5
deepgazeiie,Random,009,0.5,35,20,4,16
deepgazeiie,Random,011,0.5,35,12,10,2
deepgazeiie,Random,013,0.5,35,4,3,1
deepgazeiie,Random,015,0.5,35,4,7,3
deepgazeiie,Random,017,0.5,35,8,4,4
deepgazeiie,Random,019,0.5,35,4,2,2
deepgazeiie,Random,021,0.5,35,4,6,2
deepgazeiie,Random,023,0.5,35,8,5,3
deepgazeiie,Random,025,0.5,35,4,1,3
deepgazeiie,Random,027,0.5,35,12,2,10
deepgazeiie,Random,029,0.5,35,8,1,7
deepgazeiie,Random,031,0.5,35,4,3,1
deepgazeiie,Random,033,0.5,35,12,2,10
deepgazeiie,Random,035,0.5,35,4,4,0
deepgazeiie,Random,037,0.5,35,4,3,1
deepgazeiie,Random,039,0.5,35,12,1,11
deepgazeiie,Random,041,0.5,35,8,5,3
deepgazeiie,Random,043,0.5,35,24,9,15
deepgazeiie,Random,045,0.5,35,4,3,1
deepgazeiie,Random,047,0.5,35,10,2,8
deepgazeiie,Random,049,0.5,35,4,2,2
deepgazeiie,Random,051,0.5,35,8,7,1
deepgazeiie,Random,053,0.5,35,24,7,17
deepgazeiie,Random,055,0.5,35,4,2,2
deepgazeiie,Random,057,0.5,35,4,2,2
deepgazeiie,Random,059,0.5,35,4,3,1
deepgazeiie,Random,061,0.5,35,20,4,16
deepgazeiie,Random,063,0.5,35,4,1,3
deepgazeiie,Random,065,0.5,35,28,6,22
deepgazeiie,Random,067,0.5,35,8,5,3
deepgazeiie,Random,069,0.5,35,8,4,4
deepgazeiie,Satelite,001,0.5,35,4,6,2
deepgazeiie,Satelite,003,0.5,35,16,7,9
deepgazeiie,Satelite,005,0.5,35,16,3,13
deepgazeiie,Satelite,007,0.5,35,8,6,2
deepgazeiie,Satelite,009,0.5,35,28,1,27
deepgazeiie,Satelite,011,0.5,35,8,3,5
deepgazeiie,Satelite,013,0.5,35,8,10,2
deepgazeiie,Satelite,015,0.5,35,32,3,29
deepgazeiie,Satelite,017,0.5,35,20,3,17
deepgazeiie,Satelite,019,0.5,35,8,2,6
deepgazeiie,Satelite,021,0.5,35,16,3,13
deepgazeiie,Satelite,023,0.5,35,36,1,35
deepgazeiie,Satelite,025,0.5,35,8,5,3
deepgazeiie,Satelite,027,0.5,35,4,1,3
deepgazeiie,Satelite,029,0.5,35,4,4,0
deepgazeiie,Satelite,031,0.5,35,8,2,6
deepgazeiie,Satelite,033,0.5,35,4,7,3
deepgazeiie,Satelite,035,0.5,35,28,3,25
deepgazeiie,Satelite,037,0.5,35,12,2,10
deepgazeiie,Satelite,039,0.5,35,8,2,6
deepgazeiie,Satelite,041,0.5,35,12,2,10
deepgazeiie,Satelite,043,0.5,35,24,2,22
deepgazeiie,Satelite,045,0.5,35,16,1,15
deepgazeiie,Satelite,047,0.5,35,8,1,7
deepgazeiie,Satelite,049,0.5,35,4,3,1
deepgazeiie,Satelite,051,0.5,35,52,5,47
deepgazeiie,Satelite,053,0.5,35,20,3,17
deepgazeiie,Satelite,055,0.5,35,16,1,15
deepgazeiie,Satelite,057,0.5,35,16,3,13
deepgazeiie,Satelite,059,0.5,35,8,3,5
deepgazeiie,Satelite,061,0.5,35,16,4,12
deepgazeiie,Satelite,063,0.5,35,4,6,2
deepgazeiie,Satelite,065,0.5,35,16,1,15
deepgazeiie,Satelite,067,0.5,35,12,3,9
deepgazeiie,Satelite,069,0.5,35,8,2,6
deepgazeiie,Sketch,001,0.5,35,16,2,14
deepgazeiie,Sketch,003,0.5,35,16,1,15
deepgazeiie,Sketch,005,0.5,35,8,7,1
deepgazeiie,Sketch,007,0.5,35,4,3,1
deepgazeiie,Sketch,009,0.5,35,4,8,4
deepgazeiie,Sketch,011,0.5,35,4,4,0
deepgazeiie,Sketch,013,0.5,35,8,6,2
deepgazeiie,Sketch,015,0.5,35,16,4,12
deepgazeiie,Sketch,017,0.5,35,4,2,2
deepgazeiie,Sketch,019,0.5,35,12,4,8
deepgazeiie,Sketch,021,0.5,35,8,8,0
deepgazeiie,Sketch,023,0.5,35,4,1,3
deepgazeiie,Sketch,025,0.5,35,22,6,16
deepgazeiie,Sketch,027,0.5,35,12,2,10
deepgazeiie,Sketch,029,0.5,35,12,3,9
deepgazeiie,Sketch,031,0.5,35,16,6,10
deepgazeiie,Sketch,033,0.5,35,24,6,18
deepgazeiie,Sketch,035,0.5,35,12,4,8
deepgazeiie,Sketch,037,0.5,35,20,1,19
deepgazeiie,Sketch,039,0.5,35,8,3,5
deepgazeiie,Sketch,041,0.5,35,16,2,14
deepgazeiie,Sketch,043,0.5,35,8,4,4
deepgazeiie,Sketch,045,0.5,35,8,4,4
deepgazeiie,Sketch,047,0.5,35,4,7,3
deepgazeiie,Sketch,049,0.5,35,8,2,6
deepgazeiie,Sketch,051,0.5,35,16,7,9
deepgazeiie,Sketch,053,0.5,35,12,12,0
deepgazeiie,Sketch,055,0.5,35,8,3,5
deepgazeiie,Sketch,057,0.5,35,16,2,14
deepgazeiie,Sketch,059,0.5,35,12,4,8
deepgazeiie,Sketch,061,0.5,35,4,2,2
deepgazeiie,Sketch,063,0.5,35,12,4,8
deepgazeiie,Sketch,065,0.5,35,12,3,9
deepgazeiie,Sketch,067,0.5,35,4,3,1
deepgazeiie,Sketch,069,0.5,35,8,4,4
deepgazeiie,Social,001,0.5,35,24,6,18
deepgazeiie,Social,003,0.5,35,8,5,3
deepgazeiie,Social,005,0.5,35,8,1,7
deepgazeiie,Social,007,0.5,35,8,3,5
deepgazeiie,Social,009,0.5,35,16,10,6
deepgazeiie,Social,011,0.5,35,16,4,12
deepgazeiie,Social,013,0.5,35,8,9,1
deepgazeiie,Social,015,0.5,35,4,4,0
deepgazeiie,Social,017,0.5,35,4,1,3
deepgazeiie,Social,019,0.5,35,12,2,10
deepgazeiie,Social,021,0.5,35,4,3,1
deepgazeiie,Social,023,0.5,35,8,6,2
deepgazeiie,Social,025,0.5,35,8,2,6
deepgazeiie,Social,027,0.5,35,4,4,0
deepgazeiie,Social,029,0.5,35,16,1,15
deepgazeiie,Social,031,0.5,35,12,5,7
deepgazeiie,Social,033,0.5,35,8,3,5
deepgazeiie,Social,035,0.5,35,4,1,3
deepgazeiie,Social,037,0.5,35,8,5,3
deepgazeiie,Social,039,0.5,35,16,6,10
deepgazeiie,Social,041,0.5,35,8,2,6
deepgazeiie,Social,043,0.5,35,12,5,7
deepgazeiie,Social,045,0.5,35,12,10,2
deepgazeiie,Social,047,0.5,35,12,3,9
deepgazeiie,Social,049,0.5,35,12,2,10
deepgazeiie,Social,051,0.5,35,8,6,2
deepgazeiie,Social,053,0.5,35,8,1,7
deepgazeiie,Social,055,0.5,35,8,4,4
deepgazeiie,Social,057,0.5,35,16,1,15
deepgazeiie,Social,059,0.5,35,4,4,0
deepgazeiie,Social,061,0.5,35,8,5,3
deepgazeiie,Social,063,0.5,35,36,5,31
deepgazeiie,Social,065,0.5,35,8,10,2
deepgazeiie,Social,067,0.5,35,4,3,1
deepgazeiie,Social,069,0.5,35,4,2,2
samresnet,Action,001,0.5,35,59,6,53
samresnet,Action,003,0.5,35,3,9,6
samresnet,Action,005,0.5,35,1,3,2
samresnet,Action,007,0.5,35,3,4,1
samresnet,Action,009,0.5,35,78,3,75
samresnet,Action,011,0.5,35,24,1,23
samresnet,Action,013,0.5,35,1,6,5
samresnet,Action,015,0.5,35,53,1,52
samresnet,Action,017,0.5,35,78,2,76
samresnet,Action,019,0.5,35,57,4,53
samresnet,Action,021,0.5,35,447,8,439
samresnet,Action,023,0.5,35,63,5,58
samresnet,Action,025,0.5,35,72,4,68
samresnet,Action,027,0.5,35,24,3,21
samresnet,Action,029,0.5,35,67,1,66
samresnet,Action,031,0.5,35,3,6,3
samresnet,Action,033,0.5,35,40,4,36
samresnet,Action,035,0.5,35,1,4,3
samresnet,Action,037,0.5,35,104,4,100
samresnet,Action,039,0.5,35,85,6,79
samresnet,Action,041,0.5,35,1,1,0
samresnet,Action,043,0.5,35,57,4,53
samresnet,Action,045,0.5,35,5,1,4
samresnet,Action,047,0.5,35,28,1,27
samresnet,Action,049,0.5,35,29,2,27
samresnet,Action,051,0.5,35,131,6,125
samresnet,Action,053,0.5,35,32,4,28
samresnet,Action,055,0.5,35,162,3,159
samresnet,Action,057,0.5,35,410,3,407
samresnet,Action,059,0.5,35,54,2,52
samresnet,Action,061,0.5,35,62,4,58
samresnet,Action,063,0.5,35,61,3,58
samresnet,Action,065,0.5,35,1,3,2
samresnet,Action,067,0.5,35,3,4,1
samresnet,Action,069,0.5,35,57,4,53
samresnet,Action,071,0.5,35,39,3,36
samresnet,Action,073,0.5,35,4,5,1
samresnet,Action,075,0.5,35,3,3,0
samresnet,Action,077,0.5,35,94,5,89
samresnet,Action,079,0.5,35,103,3,100
samresnet,Action,081,0.5,35,91,5,86
samresnet,Action,083,0.5,35,1,4,3
samresnet,Action,085,0.5,35,92,3,89
samresnet,Action,087,0.5,35,1,3,2
samresnet,Action,089,0.5,35,2,6,4
samresnet,Action,091,0.5,35,35,2,33
samresnet,Action,093,0.5,35,55,4,51
samresnet,Action,095,0.5,35,38,3,35
samresnet,Action,097,0.5,35,37,1,36
samresnet,Action,099,0.5,35,3,4,1
samresnet,Action,101,0.5,35,3,1,2
samresnet,Action,103,0.5,35,46,1,45
samresnet,Action,105,0.5,35,79,1,78
samresnet,Action,107,0.5,35,54,1,53
samresnet,Action,109,0.5,35,2,1,1
samresnet,Action,111,0.5,35,44,6,38
samresnet,Action,113,0.5,35,20,1,19
samresnet,Action,115,0.5,35,149,6,143
samresnet,Action,117,0.5,35,46,8,38
samresnet,Action,119,0.5,35,1,9,8
samresnet,Action,121,0.5,35,1,5,4
samresnet,Action,123,0.5,35,122,7,115
samresnet,Action,125,0.5,35,1,3,2
samresnet,Action,127,0.5,35,32,2,30
samresnet,Action,129,0.5,35,39,1,38
samresnet,Action,131,0.5,35,96,7,89
samresnet,Action,133,0.5,35,57,1,56
samresnet,Action,135,0.5,35,118,2,116
samresnet,Action,137,0.5,35,274,2,272
samresnet,Action,139,0.5,35,2,4,2
samresnet,Action,141,0.5,35,36,4,32
samresnet,Action,143,0.5,35,23,3,20
samresnet,Action,145,0.5,35,3,3,0
samresnet,Action,147,0.5,35,99,7,92
samresnet,Action,149,0.5,35,2,3,1
samresnet,Action,151,0.5,35,64,3,61
samresnet,Action,153,0.5,35,2,9,7
samresnet,Action,155,0.5,35,60,8,52
samresnet,Action,157,0.5,35,2,4,2
samresnet,Action,159,0.5,35,2,5,3
samresnet,Action,161,0.5,35,5,4,1
samresnet,Action,163,0.5,35,2,5,3
samresnet,Action,165,0.5,35,2,3,1
samresnet,Action,167,0.5,35,1,1,0
samresnet,Action,169,0.5,35,2,7,5
samresnet,Action,171,0.5,35,74,2,72
samresnet,Action,173,0.5,35,71,4,67
samresnet,Action,175,0.5,35,72,4,68
samresnet,Action,177,0.5,35,2,3,1
samresnet,Action,179,0.5,35,74,6,68
samresnet,Action,181,0.5,35,38,1,37
samresnet,Action,183,0.5,35,47,1,46
samresnet,Action,185,0.5,35,1,1,0
samresnet,Action,187,0.5,35,43,3,40
samresnet,Action,189,0.5,35,56,1,55
samresnet,Action,191,0.5,35,2,2,0
samresnet,Action,193,0.5,35,33,5,28
samresnet,Action,195,0.5,35,8,5,3
samresnet,Action,197,0.5,35,2,1,1
samresnet,Action,199,0.5,35,76,4,72
samresnet,Affective,001,0.5,35,1,6,5
samresnet,Affective,003,0.5,35,48,11,37
samresnet,Affective,005,0.5,35,1,2,1
samresnet,Affective,007,0.5,35,74,2,72
samresnet,Affective,009,0.5,35,76,6,70
samresnet,Affective,011,0.5,35,125,5,120
samresnet,Affective,013,0.5,35,23,1,22
samresnet,Affective,015,0.5,35,3,3,0
samresnet,Affective,017,0.5,35,26,7,19
samresnet,Affective,019,0.5,35,38,1,37
samresnet,Affective,021,0.5,35,131,2,129
samresnet,Affective,023,0.5,35,6,9,3
samresnet,Affective,025,0.5,35,81,5,76
samresnet,Affective,027,0.5,35,6,4,2
samresnet,Affective,029,0.5,35,1,3,2
samresnet,Affective,031,0.5,35,83,5,78
samresnet,Affective,033,0.5,35,123,5,118
samresnet,Affective,035,0.5,35,2,2,0
samresnet,Affective,037,0.5,35,38,1,37
samresnet,Affective,039,0.5,35,1,9,8
samresnet,Affective,041,0.5,35,1,4,3
samresnet,Affective,043,0.5,35,30,1,29
samresnet,Affective,045,0.5,35,48,4,44
samresnet,Affective,047,0.5,35,98,8,90
samresnet,Affective,049,0.5,35,25,3,22
samresnet,Affective,051,0.5,35,65,7,58
samresnet,Affective,053,0.5,35,2,6,4
samresnet,Affective,055,0.5,35,36,5,31
samresnet,Affective,057,0.5,35,2,1,1
samresnet,Affective,059,0.5,35,1,2,1
samresnet,Affective,061,0.5,35,52,2,50
samresnet,Affective,063,0.5,35,1,4,3
samresnet,Affective,065,0.5,35,57,3,54
samresnet,Affective,067,0.5,35,55,4,51
samresnet,Affective,069,0.5,35,142,3,139
samresnet,Affective,071,0.5,35,79,2,77
samresnet,Affective,073,0.5,35,34,2,32
samresnet,Affective,075,0.5,35,67,2,65
samresnet,Affective,077,0.5,35,23,6,17
samresnet,Affective,079,0.5,35,75,3,72
samresnet,Affective,081,0.5,35,66,5,61
samresnet,Affective,083,0.5,35,31,1,30
samresnet,Affective,085,0.5,35,1,6,5
samresnet,Affective,087,0.5,35,35,1,34
samresnet,Affective,089,0.5,35,1,10,9
samresnet,Affective,091,0.5,35,1,8,7
samresnet,Affective,093,0.5,35,130,5,125
samresnet,Affective,095,0.5,35,48,3,45
samresnet,Affective,097,0.5,35,39,3,36
samresnet,Affective,099,0.5,35,83,1,82
samresnet,Affective,101,0.5,35,75,1,74
samresnet,Affective,103,0.5,35,67,1,66
samresnet,Affective,105,0.5,35,198,1,197
samresnet,Affective,107,0.5,35,34,1,33
samresnet,Affective,109,0.5,35,55,1,54
samresnet,Affective,111,0.5,35,329,2,327
samresnet,Affective,113,0.5,35,1,4,3
samresnet,Affective,115,0.5,35,67,3,64
samresnet,Affective,117,0.5,35,25,3,22
samresnet,Affective,119,0.5,35,279,5,274
samresnet,Affective,121,0.5,35,28,2,26
samresnet,Affective,123,0.5,35,28,4,24
samresnet,Affective,125,0.5,35,40,2,38
samresnet,Affective,127,0.5,35,3,4,1
samresnet,Affective,129,0.5,35,71,6,65
samresnet,Affective,131,0.5,35,69,2,67
samresnet,Affective,133,0.5,35,2,2,0
samresnet,Affective,135,0.5,35,2,6,4
samresnet,Affective,137,0.5,35,210,1,209
samresnet,Affective,139,0.5,35,126,12,114
samresnet,Affective,141,0.5,35,35,5,30
samresnet,Affective,143,0.5,35,72,2,70
samresnet,Affective,145,0.5,35,1,6,5
samresnet,Affective,147,0.5,35,29,6,23
samresnet,Affective,149,0.5,35,55,3,52
samresnet,Affective,151,0.5,35,70,5,65
samresnet,Affective,153,0.5,35,80,6,74
samresnet,Affective,155,0.5,35,33,7,26
samresnet,Affective,157,0.5,35,53,6,47
samresnet,Affective,159,0.5,35,79,2,77
samresnet,Affective,161,0.5,35,1,2,1
samresnet,Affective,163,0.5,35,2,4,2
samresnet,Affective,165,0.5,35,62,2,60
samresnet,Affective,167,0.5,35,3,8,5
samresnet,Affective,169,0.5,35,34,3,31
samresnet,Affective,171,0.5,35,43,6,37
samresnet,Affective,173,0.5,35,87,5,82
samresnet,Affective,175,0.5,35,1,2,1
samresnet,Affective,177,0.5,35,34,6,28
samresnet,Affective,179,0.5,35,1,2,1
samresnet,Affective,181,0.5,35,4,1,3
samresnet,Affective,183,0.5,35,48,1,47
samresnet,Affective,185,0.5,35,24,2,22
samresnet,Affective,187,0.5,35,136,1,135
samresnet,Affective,189,0.5,35,104,1,103
samresnet,Affective,191,0.5,35,58,1,57
samresnet,Affective,193,0.5,35,1,2,1
samresnet,Affective,195,0.5,35,57,1,56
samresnet,Affective,197,0.5,35,172,6,166
samresnet,Affective,199,0.5,35,47,4,43
samresnet,Art,001,0.5,35,2,5,3
samresnet,Art,003,0.5,35,125,10,115
samresnet,Art,005,0.5,35,154,5,149
samresnet,Art,007,0.5,35,106,2,104
samresnet,Art,009,0.5,35,150,4,146
samresnet,Art,011,0.5,35,229,4,225
samresnet,Art,013,0.5,35,78,3,75
samresnet,Art,015,0.5,35,90,2,88
samresnet,Art,017,0.5,35,1,7,6
samresnet,Art,019,0.5,35,2,5,3
samresnet,Art,021,0.5,35,2,1,1
samresnet,Art,023,0.5,35,27,3,24
samresnet,Art,025,0.5,35,62,5,57
samresnet,Art,027,0.5,35,125,2,123
samresnet,Art,029,0.5,35,92,4,88
samresnet,Art,031,0.5,35,159,1,158
samresnet,Art,033,0.5,35,3,2,1
samresnet,Art,035,0.5,35,122,1,121
samresnet,Art,037,0.5,35,72,6,66
samresnet,Art,039,0.5,35,123,3,120
samresnet,Art,041,0.5,35,3,1,2
samresnet,Art,043,0.5,35,53,2,51
samresnet,Art,045,0.5,35,241,1,240
samresnet,Art,047,0.5,35,3,2,1
samresnet,Art,049,0.5,35,50,1,49
samresnet,Art,051,0.5,35,53,14,39
samresnet,Art,053,0.5,35,1,2,1
samresnet,Art,055,0.5,35,3,3,0
samresnet,Art,057,0.5,35,64,12,52
samresnet,Art,059,0.5,35,1,4,3
samresnet,Art,061,0.5,35,4,3,1
samresnet,Art,063,0.5,35,41,1,40
samresnet,Art,065,0.5,35,81,17,64
samresnet,Art,067,0.5,35,83,7,76
samresnet,Art,069,0.5,35,2,11,9
samresnet,Art,071,0.5,35,59,9,50
samresnet,Art,073,0.5,35,1,4,3
samresnet,Art,075,0.5,35,3,2,1
samresnet,Art,077,0.5,35,1,7,6
samresnet,Art,079,0.5,35,105,7,98
samresnet,Art,081,0.5,35,1,1,0
samresnet,Art,083,0.5,35,1,3,2
samresnet,Art,085,0.5,35,144,6,138
samresnet,Art,087,0.5,35,3,3,0
samresnet,Art,089,0.5,35,172,3,169
samresnet,Art,091,0.5,35,1,6,5
samresnet,Art,093,0.5,35,1,2,1
samresnet,Art,095,0.5,35,54,5,49
samresnet,Art,097,0.5,35,198,6,192
samresnet,Art,099,0.5,35,89,15,74
samresnet,Art,101,0.5,35,55,1,54
samresnet,Art,103,0.5,35,1,1,0
samresnet,Art,105,0.5,35,204,1,203
samresnet,Art,107,0.5,35,105,1,104
samresnet,Art,109,0.5,35,59,1,58
samresnet,Art,111,0.5,35,317,1,316
samresnet,Art,113,0.5,35,66,11,55
samresnet,Art,115,0.5,35,105,8,97
samresnet,Art,117,0.5,35,284,2,282
samresnet,Art,119,0.5,35,7,5,2
samresnet,Art,121,0.5,35,78,4,74
samresnet,Art,123,0.5,35,55,6,49
samresnet,Art,125,0.5,35,52,4,48
samresnet,Art,127,0.5,35,2,2,0
samresnet,Art,129,0.5,35,46,1,45
samresnet,Art,131,0.5,35,1,7,6
samresnet,Art,133,0.5,35,99,5,94
samresnet,Art,135,0.5,35,4,4,0
samresnet,Art,137,0.5,35,70,1,69
samresnet,Art,139,0.5,35,2,5,3
samresnet,Art,141,0.5,35,2,4,2
samresnet,Art,143,0.5,35,83,4,79
samresnet,Art,145,0.5,35,1,1,0
samresnet,Art,147,0.5,35,99,2,97
samresnet,Art,149,0.5,35,61,3,58
samresnet,Art,151,0.5,35,150,8,142
samresnet,Art,153,0.5,35,80,5,75
samresnet,Art,155,0.5,35,109,6,103
samresnet,Art,157,0.5,35,101,4,97
samresnet,Art,159,0.5,35,135,10,125
samresnet,Art,161,0.5,35,63,2,61
samresnet,Art,163,0.5,35,4,7,3
samresnet,Art,165,0.5,35,2,2,0
samresnet,Art,167,0.5,35,232,2,230
samresnet,Art,169,0.5,35,73,5,68
samresnet,Art,171,0.5,35,44,8,36
samresnet,Art,173,0.5,35,73,2,71
samresnet,Art,175,0.5,35,3,7,4
samresnet,Art,177,0.5,35,123,1,122
samresnet,Art,179,0.5,35,77,3,74
samresnet,Art,181,0.5,35,122,3,119
samresnet,Art,183,0.5,35,95,2,93
samresnet,Art,185,0.5,35,62,1,61
samresnet,Art,187,0.5,35,67,1,66
samresnet,Art,189,0.5,35,34,3,31
samresnet,Art,191,0.5,35,246,4,242
samresnet,Art,193,0.5,35,3,2,1
samresnet,Art,195,0.5,35,2,5,3
samresnet,Art,197,0.5,35,65,4,61
samresnet,Art,199,0.5,35,44,11,33
samresnet,BlackWhite,001,0.5,35,121,7,114
samresnet,BlackWhite,003,0.5,35,96,5,91
samresnet,BlackWhite,005,0.5,35,123,3,120
samresnet,BlackWhite,007,0.5,35,58,5,53
samresnet,BlackWhite,009,0.5,35,4,8,4
samresnet,BlackWhite,011,0.5,35,77,3,74
samresnet,BlackWhite,013,0.5,35,4,3,1
samresnet,BlackWhite,015,0.5,35,64,6,58
samresnet,BlackWhite,017,0.5,35,51,2,49
samresnet,BlackWhite,019,0.5,35,2,5,3
samresnet,BlackWhite,021,0.5,35,2,3,1
samresnet,BlackWhite,023,0.5,35,60,5,55
samresnet,BlackWhite,025,0.5,35,1,4,3
samresnet,BlackWhite,027,0.5,35,43,3,40
samresnet,BlackWhite,029,0.5,35,164,3,161
samresnet,BlackWhite,031,0.5,35,1,3,2
samresnet,BlackWhite,033,0.5,35,205,4,201
samresnet,BlackWhite,035,0.5,35,4,1,3
samresnet,BlackWhite,037,0.5,35,70,2,68
samresnet,BlackWhite,039,0.5,35,3,1,2
samresnet,BlackWhite,041,0.5,35,1,6,5
samresnet,BlackWhite,043,0.5,35,48,7,41
samresnet,BlackWhite,045,0.5,35,1,1,0
samresnet,BlackWhite,047,0.5,35,87,2,85
samresnet,BlackWhite,049,0.5,35,1,2,1
samresnet,BlackWhite,051,0.5,35,1,2,1
samresnet,BlackWhite,053,0.5,35,91,2,89
samresnet,BlackWhite,055,0.5,35,36,5,31
samresnet,BlackWhite,057,0.5,35,1,5,4
samresnet,BlackWhite,059,0.5,35,76,5,71
samresnet,BlackWhite,061,0.5,35,60,5,55
samresnet,BlackWhite,063,0.5,35,132,6,126
samresnet,BlackWhite,065,0.5,35,34,7,27
samresnet,BlackWhite,067,0.5,35,266,2,264
samresnet,BlackWhite,069,0.5,35,3,7,4
samresnet,BlackWhite,071,0.5,35,2,4,2
samresnet,BlackWhite,073,0.5,35,2,1,1
samresnet,BlackWhite,075,0.5,35,2,4,2
samresnet,BlackWhite,077,0.5,35,55,1,54
samresnet,BlackWhite,079,0.5,35,64,3,61
samresnet,BlackWhite,081,0.5,35,59,4,55
samresnet,BlackWhite,083,0.5,35,45,3,42
samresnet,BlackWhite,085,0.5,35,2,2,0
samresnet,BlackWhite,087,0.5,35,83,5,78
samresnet,BlackWhite,089,0.5,35,1,2,1
samresnet,BlackWhite,091,0.5,35,59,1,58
samresnet,BlackWhite,093,0.5,35,38,8,30
samresnet,BlackWhite,095,0.5,35,1,2,1
samresnet,BlackWhite,097,0.5,35,67,5,62
samresnet,BlackWhite,099,0.5,35,2,2,0
samresnet,BlackWhite,101,0.5,35,35,1,34
samresnet,BlackWhite,103,0.5,35,94,4,90
samresnet,BlackWhite,105,0.5,35,150,1,149
samresnet,BlackWhite,107,0.5,35,96,1,95
samresnet,BlackWhite,109,0.5,35,65,1,64
samresnet,BlackWhite,111,0.5,35,54,8,46
samresnet,BlackWhite,113,0.5,35,95,5,90
samresnet,BlackWhite,115,0.5,35,4,3,1
samresnet,BlackWhite,117,0.5,35,55,7,48
samresnet,BlackWhite,119,0.5,35,62,8,54
samresnet,BlackWhite,121,0.5,35,2,2,0
samresnet,BlackWhite,123,0.5,35,319,3,316
samresnet,BlackWhite,125,0.5,35,60,2,58
samresnet,BlackWhite,127,0.5,35,75,5,70
samresnet,BlackWhite,129,0.5,35,2,3,1
samresnet,BlackWhite,131,0.5,35,79,5,74
samresnet,BlackWhite,133,0.5,35,81,4,77
samresnet,BlackWhite,135,0.5,35,73,6,67
samresnet,BlackWhite,137,0.5,35,1,6,5
samresnet,BlackWhite,139,0.5,35,249,3,246
samresnet,BlackWhite,141,0.5,35,213,5,208
